#program;length;compiler;opt;energy(J);time(s);run
bvector;2048;clang++;-O2;189,10;6,128904030;8
bvector;2048;clang++;-O2;189,11;6,130020854;9
bvector;2048;clang++;-O2;188,95;6,125716888;10
bvector;2048;clang++;-O2;188,59;6,125321439;11
bvector;2048;clang++;-O2;192,93;6,166965116;12
bvector;2048;clang++;-O2;189,22;6,157411096;13
bvector;2048;clang++;-O2;189,19;6,149463860;14
cvector;512;clang++;-O2;6,69;0,229966130;0
cvector;512;clang++;-O2;6,59;0,229408988;1
cvector;512;clang++;-O2;6,67;0,229431239;2
cvector;512;clang++;-O2;6,72;0,229543179;3
cvector;512;clang++;-O2;6,66;0,229926215;4
cvector;512;clang++;-O2;6,58;0,229768570;5
cvector;512;clang++;-O2;6,60;0,229769372;6
cvector;512;clang++;-O2;6,82;0,229781354;7
cvector;512;clang++;-O2;6,57;0,229442370;8
cvector;512;clang++;-O2;6,63;0,229369484;9
cvector;512;clang++;-O2;6,57;0,229813585;10
cvector;512;clang++;-O2;6,51;0,229582311;11
cvector;512;clang++;-O2;6,62;0,229291749;12
cvector;512;clang++;-O2;6,67;0,229709149;13
cvector;512;clang++;-O2;6,68;0,229415660;14
cvector;1024;clang++;-O2;13,00;0,455335465;0
cvector;1024;clang++;-O2;13,19;0,455722459;1
cvector;1024;clang++;-O2;13,09;0,456434541;2
cvector;1024;clang++;-O2;13,01;0,455708193;3
cvector;1024;clang++;-O2;13,11;0,456070300;4
cvector;1024;clang++;-O2;13,25;0,455359481;5
cvector;1024;clang++;-O2;13,09;0,455568291;6
cvector;1024;clang++;-O2;13,23;0,456117518;7
cvector;1024;clang++;-O2;13,02;0,456879843;8
cvector;1024;clang++;-O2;12,92;0,455348821;9
cvector;1024;clang++;-O2;13,03;0,456091399;10
cvector;1024;clang++;-O2;12,97;0,455697663;11
cvector;1024;clang++;-O2;12,95;0,456274390;12
cvector;1024;clang++;-O2;13,13;0,455585233;13
cvector;1024;clang++;-O2;13,07;0,455312452;14
cvector;2048;clang++;-O2;25,91;0,907521935;0
cvector;2048;clang++;-O2;26,04;0,906962990;1
cvector;2048;clang++;-O2;26,12;0,907112169;2
cvector;2048;clang++;-O2;26,16;0,907144019;3
cvector;2048;clang++;-O2;25,88;0,908462424;4
cvector;2048;clang++;-O2;25,86;0,909153836;5
cvector;2048;clang++;-O2;25,87;0,908824470;6
cvector;2048;clang++;-O2;25,82;0,910607994;7
cvector;2048;clang++;-O2;26,05;0,907389788;8
cvector;2048;clang++;-O2;26,26;0,907346928;9
cvector;2048;clang++;-O2;25,94;0,906361876;10
cvector;2048;clang++;-O2;25,80;0,906646779;11
cvector;2048;clang++;-O2;25,98;0,906909379;12
cvector;2048;clang++;-O2;25,91;0,908298456;13
cvector;2048;clang++;-O2;26,20;0,907112260;14
string;512;clang++;-O2;6,61;0,229686030;0
string;512;clang++;-O2;6,67;0,230117947;1
string;512;clang++;-O2;6,59;0,229970772;2
string;512;clang++;-O2;6,56;0,230107988;3
string;512;clang++;-O2;6,57;0,229470336;4
string;512;clang++;-O2;6,68;0,230143785;5
string;512;clang++;-O2;6,53;0,229627530;6
string;512;clang++;-O2;6,67;0,229503568;7
string;512;clang++;-O2;6,74;0,229989938;8
