make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
bitset;1024;clang++;-O3;188,11;3,865555559;1720730616656
bitset;1024;clang++;-O3;189,61;3,869679554;1720730620538
bitset;1024;clang++;-O3;187,46;3,846882577;1720730624397
bitset;1024;clang++;-O3;187,46;3,847302974;1720730628257
bitset;1024;clang++;-O3;184,25;3,860847582;1720730632130
bitset;1024;clang++;-O3;186,41;3,880035497;1720730636023
bitset;1024;clang++;-O3;188,62;3,870794931;1720730639906
bitset;1024;clang++;-O3;189,21;3,850596755;1720730643769
bitset;1024;clang++;-O3;188,88;3,866450162;1720730647648
bitset;1024;clang++;-O3;190,37;3,878536823;1720730651538
bitset;1024;clang++;-O3;189,33;3,864174666;1720730655415
bitset;1024;clang++;-O3;188,07;3,866028634;1720730659293
bitset;1024;clang++;-O3;184,53;3,861010276;1720730663167
bitset;1024;clang++;-O3;187,37;3,846141892;1720730667025
bitset;8192;clang++;-O3;1.583,51;32,497305237;1720730701214
bitset;8192;clang++;-O3;1.586,91;32,453337831;1720730733680
bitset;8192;clang++;-O3;1.576,82;32,652442082;1720730766344
bitset;8192;clang++;-O3;1.566,63;32,499686069;1720730798857
bitset;8192;clang++;-O3;1.582,46;32,499708912;1720730831369
bitset;8192;clang++;-O3;1.597,94;32,511143133;1720730863893
bitset;8192;clang++;-O3;1.587,32;32,542190907;1720730896447
bitset;8192;clang++;-O3;1.544,90;32,512754638;1720730928972
bitset;8192;clang++;-O3;1.562,26;32,522721784;1720730961507
bitset;8192;clang++;-O3;1.546,25;32,460484436;1720730993980
bitset;8192;clang++;-O3;1.555,05;32,527585227;1720731026520
bitset;8192;clang++;-O3;1.548,40;32,412544217;1720731058946
bitset;8192;clang++;-O3;1.543,15;32,492509840;1720731091451
bitset;8192;clang++;-O3;1.549,38;32,511807140;1720731123975
bitset;8192;clang++;-O3;1.566,46;32,492335765;1720731156480
bvector;128;clang++;-O3;21,94;0,479934923;1720731158715
bvector;128;clang++;-O3;22,36;0,480015584;1720731159207
bvector;128;clang++;-O3;23,07;0,479996288;1720731159699
bvector;128;clang++;-O3;22,90;0,482069386;1720731160194
bvector;128;clang++;-O3;22,64;0,480826590;1720731160687
bvector;128;clang++;-O3;22,92;0,482199880;1720731161181
bvector;128;clang++;-O3;22,93;0,482359037;1720731161676
bvector;128;clang++;-O3;22,77;0,481856247;1720731162170
bvector;128;clang++;-O3;22,71;0,481909647;1720731162664
bvector;128;clang++;-O3;22,77;0,481753715;1720731163158
bvector;128;clang++;-O3;22,73;0,481429679;1720731163652
bvector;128;clang++;-O3;22,48;0,482019312;1720731164146
bvector;128;clang++;-O3;22,91;0,482658067;1720731164641
bvector;128;clang++;-O3;22,88;0,482674378;1720731165136
bvector;128;clang++;-O3;22,78;0,482141530;1720731165631
bvector;1024;clang++;-O3;194,71;4,120220028;1720731171488
bvector;1024;clang++;-O3;199,47;4,122446173;1720731175623
bvector;1024;clang++;-O3;191,91;4,122792992;1720731179758
bvector;1024;clang++;-O3;198,26;4,108335485;1720731183879
bvector;1024;clang++;-O3;188,01;4,128281649;1720731188020
bvector;1024;clang++;-O3;191,83;4,123621761;1720731192156
bvector;1024;clang++;-O3;191,57;4,120949522;1720731196290
bvector;1024;clang++;-O3;191,01;4,120773324;1720731200423
bvector;1024;clang++;-O3;186,08;4,129949759;1720731204566
