make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
bitset;128;clang++;-O3;16,70;0,384391782;1720727423670
bitset;128;clang++;-O3;16,65;0,385853726;1720727424068
bitset;128;clang++;-O3;16,77;0,384619318;1720727424465
bitset;128;clang++;-O3;16,52;0,385705279;1720727424863
bitset;128;clang++;-O3;16,70;0,384178664;1720727425260
bitset;128;clang++;-O3;17,31;0,385261809;1720727425657
bitset;128;clang++;-O3;16,71;0,384129993;1720727426053
bitset;128;clang++;-O3;16,60;0,384516305;1720727426450
bitset;128;clang++;-O3;16,60;0,385241381;1720727426847
bitset;128;clang++;-O3;16,60;0,385575616;1720727427245
bitset;1024;clang++;-O3;133,95;3,060257992;1720727432009
bitset;1024;clang++;-O3;134,04;3,064942300;1720727435086
bitset;1024;clang++;-O3;137,31;3,066271975;1720727438165
bitset;1024;clang++;-O3;141,54;3,065265634;1720727441243
bitset;1024;clang++;-O3;139,82;3,068547058;1720727444324
bitset;1024;clang++;-O3;17,22;0,385299249;1720727444722
bitset;1024;clang++;-O3;17,50;0,384233147;1720727445119
bitset;1024;clang++;-O3;17,34;0,384451214;1720727445515
bitset;1024;clang++;-O3;17,25;0,384042009;1720727445911
bitset;1024;clang++;-O3;17,51;0,384330228;1720727446308
bitset;1024;clang++;-O3;17,48;0,382820254;1720727446703
bitset;1024;clang++;-O3;16,96;0,382846163;1720727447098
bitset;1024;clang++;-O3;17,33;0,384792071;1720727447495
bitset;1024;clang++;-O3;17,27;0,384104726;1720727447891
bitset;1024;clang++;-O3;17,21;0,384513310;1720727448288
bitset;8192;clang++;-O3;1.088,16;24,545927048;1720727474607
bitset;8192;clang++;-O3;135,87;3,090913090;1720727477710
bitset;8192;clang++;-O3;136,00;3,090937506;1720727480813
bitset;8192;clang++;-O3;137,40;3,080734800;1720727483907
bitset;8192;clang++;-O3;135,21;3,093314420;1720727487012
bitset;8192;clang++;-O3;135,78;3,093968013;1720727490118
bitset;8192;clang++;-O3;133,93;3,093044446;1720727493224
bitset;8192;clang++;-O3;135,81;3,094248858;1720727496331
bitset;8192;clang++;-O3;137,53;3,076929089;1720727499420
bitset;8192;clang++;-O3;135,99;3,092641072;1720727502526
bitset;8192;clang++;-O3;137,44;3,077403135;1720727505616
bitset;8192;clang++;-O3;149,90;3,092698579;1720727508721
bitset;8192;clang++;-O3;19,10;0,386193310;1720727509119
bitset;8192;clang++;-O3;19,10;0,386792210;1720727509518
bitset;8192;clang++;-O3;19,30;0,386565686;1720727509917
bvector;128;clang++;-O3;18,33;0,389991442;1720727512085
bvector;128;clang++;-O3;18,32;0,390155890;1720727512487
bvector;128;clang++;-O3;18,08;0,387840048;1720727512887
bvector;128;clang++;-O3;17,98;0,387585192;1720727513287
bvector;128;clang++;-O3;18,25;0,390087121;1720727513690
bvector;128;clang++;-O3;18,06;0,388118149;1720727514090
bvector;128;clang++;-O3;18,05;0,387545538;1720727514490
bvector;128;clang++;-O3;17,94;0,387559524;1720727514889
bvector;128;clang++;-O3;17,91;0,387492178;1720727515289
bvector;128;clang++;-O3;18,12;0,390701020;1720727515692
bvector;128;clang++;-O3;18,28;0,390048930;1720727516094
bvector;128;clang++;-O3;18,04;0,387729091;1720727516494
bvector;128;clang++;-O3;17,86;0,387747816;1720727516894
bvector;128;clang++;-O3;18,64;0,388045533;1720727517294
bvector;128;clang++;-O3;18,07;0,387705077;1720727517694
bvector;1024;clang++;-O3;143,01;3,096529813;1720727522524
bvector;1024;clang++;-O3;143,25;3,099642425;1720727525636
bvector;1024;clang++;-O3;143,38;3,103703751;1720727528752
bvector;1024;clang++;-O3;143,42;3,094406353;1720727531859
bvector;1024;clang++;-O3;145,36;3,116699614;1720727534989
bvector;1024;clang++;-O3;153,53;3,108112675;1720727538109
bvector;1024;clang++;-O3;155,22;3,114840798;1720727541237
bvector;1024;clang++;-O3;154,13;3,115202484;1720727544364
bvector;1024;clang++;-O3;147,75;3,114525488;1720727547491
bvector;1024;clang++;-O3;148,05;3,121456210;1720727550625
bvector;1024;clang++;-O3;147,96;3,121746893;1720727553759
bvector;1024;clang++;-O3;147,09;3,114900830;1720727556887
bvector;1024;clang++;-O3;147,69;3,114740640;1720727560014
bvector;1024;clang++;-O3;148,16;3,123710956;1720727563150
bvector;1024;clang++;-O3;147,95;3,114778722;1720727566277
bvector;8192;clang++;-O3;1.204,62;24,813300964;1720727592838
bvector;8192;clang++;-O3;1.197,60;24,894485636;1720727617745
bvector;8192;clang++;-O3;1.202,40;24,857360030;1720727642615
bvector;8192;clang++;-O3;1.180,31;24,880600759;1720727667508
bvector;8192;clang++;-O3;1.204,83;24,802311822;1720727692323
bvector;8192;clang++;-O3;1.210,86;24,885753840;1720727717221
bvector;8192;clang++;-O3;1.195,49;24,838763087;1720727742072
bvector;8192;clang++;-O3;1.179,19;24,734553657;1720727766819
bvector;8192;clang++;-O3;1.198,74;24,724203095;1720727791556
bvector;8192;clang++;-O3;151,92;3,105482183;1720727794673
bvector;8192;clang++;-O3;153,81;3,096129527;1720727797782
bvector;8192;clang++;-O3;154,81;3,103478264;1720727800898
bvector;8192;clang++;-O3;152,05;3,125211771;1720727804035
bvector;8192;clang++;-O3;151,02;3,114906934;1720727807162
bvector;8192;clang++;-O3;151,42;3,116439822;1720727810291
cvector;128;clang++;-O3;2,82;0,061101553;1720727812067
cvector;128;clang++;-O3;2,81;0,061146918;1720727812140
cvector;128;clang++;-O3;2,81;0,061100231;1720727812214
cvector;128;clang++;-O3;2,81;0,060980878;1720727812287
cvector;128;clang++;-O3;2,80;0,061070936;1720727812360
cvector;128;clang++;-O3;2,80;0,060929371;1720727812433
cvector;128;clang++;-O3;2,90;0,061102244;1720727812507
cvector;128;clang++;-O3;2,83;0,061097726;1720727812580
cvector;128;clang++;-O3;2,81;0,061062680;1720727812653
cvector;128;clang++;-O3;2,81;0,061079622;1720727812726
cvector;128;clang++;-O3;2,81;0,061085033;1720727812800
cvector;128;clang++;-O3;2,81;0,061075985;1720727812873
cvector;128;clang++;-O3;2,80;0,061052642;1720727812946
cvector;128;clang++;-O3;2,88;0,061090513;1720727813019
cvector;128;clang++;-O3;2,81;0,060862756;1720727813092
cvector;1024;clang++;-O3;21,15;0,461242821;1720727815270
cvector;1024;clang++;-O3;21,13;0,461606521;1720727815744
cvector;1024;clang++;-O3;21,10;0,461867549;1720727816218
cvector;1024;clang++;-O3;21,12;0,461792208;1720727816692
cvector;1024;clang++;-O3;21,18;0,461636988;1720727817166
cvector;1024;clang++;-O3;22,05;0,462513378;1720727817641
cvector;1024;clang++;-O3;22,76;0,462546179;1720727818116
cvector;1024;clang++;-O3;21,87;0,463148285;1720727818592
cvector;1024;clang++;-O3;21,15;0,462526201;1720727819066
cvector;1024;clang++;-O3;21,11;0,462095146;1720727819541
cvector;1024;clang++;-O3;21,11;0,461579400;1720727820015
cvector;1024;clang++;-O3;21,09;0,461465909;1720727820488
cvector;1024;clang++;-O3;21,07;0,461809511;1720727820963
cvector;1024;clang++;-O3;21,14;0,462269312;1720727821437
cvector;1024;clang++;-O3;22,42;0,461437045;1720727821911
cvector;8192;clang++;-O3;172,17;3,663007501;1720727827283
cvector;8192;clang++;-O3;174,28;3,646942628;1720727830942
cvector;8192;clang++;-O3;172,58;3,642894215;1720727834597
cvector;8192;clang++;-O3;170,02;3,669112872;1720727838278
cvector;8192;clang++;-O3;170,43;3,668504283;1720727841959
cvector;8192;clang++;-O3;175,68;3,673182074;1720727845645
cvector;8192;clang++;-O3;167,77;3,670231965;1720727849328
cvector;8192;clang++;-O3;167,94;3,671878195;1720727853013
cvector;8192;clang++;-O3;167,66;3,669942925;1720727856696
cvector;8192;clang++;-O3;169,70;3,662966534;1720727860371
cvector;8192;clang++;-O3;171,35;3,658998111;1720727864043
cvector;8192;clang++;-O3;169,32;3,667549167;1720727867723
cvector;8192;clang++;-O3;173,09;3,669687872;1720727871406
cvector;8192;clang++;-O3;179,14;3,667795701;1720727875086
cvector;8192;clang++;-O3;178,77;3,668307610;1720727878767
dbitset;128;clang++;-O3;18,69;0,387657142;1720727880877
dbitset;128;clang++;-O3;18,61;0,386744484;1720727881276
dbitset;128;clang++;-O3;18,77;0,386824655;1720727881675
dbitset;128;clang++;-O3;18,54;0,387397837;1720727882075
dbitset;128;clang++;-O3;18,79;0,387356760;1720727882474
dbitset;128;clang++;-O3;18,71;0,387518062;1720727882874
dbitset;128;clang++;-O3;18,64;0,387157918;1720727883273
dbitset;128;clang++;-O3;18,88;0,386633988;1720727883672
dbitset;128;clang++;-O3;18,87;0,387012767;1720727884071
dbitset;128;clang++;-O3;18,72;0,387146376;1720727884470
dbitset;128;clang++;-O3;18,51;0,387244230;1720727884870
dbitset;128;clang++;-O3;18,82;0,390962525;1720727885273
dbitset;128;clang++;-O3;18,73;0,387269838;1720727885672
dbitset;128;clang++;-O3;18,74;0,387288532;1720727886072
dbitset;128;clang++;-O3;18,59;0,387203263;1720727886471
dbitset;1024;clang++;-O3;147,80;3,068416519;1720727891254
dbitset;1024;clang++;-O3;149,23;3,062903176;1720727894329
dbitset;1024;clang++;-O3;149,30;3,062628352;1720727897404
dbitset;1024;clang++;-O3;148,14;3,063286163;1720727900480
dbitset;1024;clang++;-O3;147,58;3,069115847;1720727903562
dbitset;1024;clang++;-O3;153,58;3,070285425;1720727906645
dbitset;1024;clang++;-O3;156,12;3,072205096;1720727909729
dbitset;1024;clang++;-O3;155,84;3,065758117;1720727912807
dbitset;1024;clang++;-O3;153,45;3,066875416;1720727915887
dbitset;1024;clang++;-O3;147,88;3,065335616;1720727918964
dbitset;1024;clang++;-O3;148,30;3,064194923;1720727922041
dbitset;1024;clang++;-O3;148,11;3,063084886;1720727925116
dbitset;1024;clang++;-O3;148,26;3,061704895;1720727928190
dbitset;1024;clang++;-O3;150,00;3,062900282;1720727931265
dbitset;1024;clang++;-O3;145,25;3,077943950;1720727934356
dbitset;8192;clang++;-O3;1.199,25;24,625215332;1720727960703
dbitset;8192;clang++;-O3;1.197,39;24,634282842;1720727985349
dbitset;8192;clang++;-O3;1.170,83;24,601752050;1720728009963
dbitset;8192;clang++;-O3;1.202,22;24,594357968;1720728034570
dbitset;8192;clang++;-O3;1.186,93;24,387482462;1720728058970
dbitset;8192;clang++;-O3;1.186,26;24,504236105;1720728083486
dbitset;8192;clang++;-O3;1.194,30;24,564966605;1720728108064
dbitset;8192;clang++;-O3;1.210,22;24,586058446;1720728132662
dbitset;8192;clang++;-O3;1.205,98;24,575286889;1720728157250
dbitset;8192;clang++;-O3;1.198,25;24,509574549;1720728181772
dbitset;8192;clang++;-O3;1.225,62;24,487339619;1720728206271
dbitset;8192;clang++;-O3;1.210,36;24,563165246;1720728230847
dbitset;8192;clang++;-O3;1.180,32;24,490413879;1720728255349
dbitset;8192;clang++;-O3;1.238,76;24,519736806;1720728279881
dbitset;8192;clang++;-O3;1.200,95;24,475575461;1720728304369
string;128;clang++;-O3;2,69;0,061075676;1720728306299
string;128;clang++;-O3;2,68;0,061055028;1720728306372
string;128;clang++;-O3;2,69;0,061283094;1720728306446
string;128;clang++;-O3;2,77;0,061281933;1720728306519
string;128;clang++;-O3;2,68;0,061064035;1720728306592
string;128;clang++;-O3;2,66;0,061161297;1720728306666
string;128;clang++;-O3;2,68;0,061234274;1720728306739
string;128;clang++;-O3;2,73;0,061233974;1720728306813
string;128;clang++;-O3;2,67;0,061263759;1720728306886
string;128;clang++;-O3;2,68;0,061194329;1720728306960
string;128;clang++;-O3;2,80;0,061352945;1720728307033
string;128;clang++;-O3;2,74;0,061123526;1720728307107
string;128;clang++;-O3;2,88;0,061293985;1720728307180
string;128;clang++;-O3;2,89;0,061228853;1720728307254
string;128;clang++;-O3;2,88;0,061248550;1720728307327
string;1024;clang++;-O3;23,33;0,461215875;1720728309648
string;1024;clang++;-O3;22,05;0,462308510;1720728310123
