#compiler;opt;program;seed;length;work;energy(J);time(s)
clang++;-O3;cvector;27;2048;i;26.21;0.913013689
clang++;-O3;cvector;28;2048;i;26.80;0.909044335
clang++;-O3;cvector;29;2048;i;26.81;0.908687318
clang++;-O3;cvector;30;2048;i;26.31;0.912446127
clang++;-O3;cvector;31;2048;i;26.52;0.911020121
clang++;-O3;cvector;32;2048;i;26.45;0.908919393
clang++;-O3;cvector;33;2048;i;26.47;0.913971239
clang++;-O3;cvector;34;2048;i;26.33;0.913902090
clang++;-O3;cvector;35;2048;i;26.36;0.913583726
clang++;-O3;cvector;36;2048;i;26.65;0.911252515
clang++;-O3;cvector;37;2048;i;26.65;0.909396354
clang++;-O3;cvector;38;2048;i;26.75;0.909195909
clang++;-O3;cvector;39;2048;i;26.79;0.909946974
clang++;-O3;cvector;40;2048;i;26.54;0.907994983
clang++;-O3;cvector;41;2048;i;26.41;0.912698279
clang++;-O3;cvector;42;2048;i;26.40;0.913203444
clang++;-O3;cvector;43;2048;i;26.29;0.908224131
clang++;-O3;cvector;44;2048;i;26.66;0.913258085
clang++;-O3;cvector;45;2048;i;26.31;0.912866043
clang++;-O3;cvector;46;2048;i;26.65;0.909985926
clang++;-O3;cvector;47;2048;i;26.63;0.908991116
clang++;-O3;cvector;48;2048;i;26.20;0.913884507
clang++;-O3;cvector;49;2048;i;26.58;0.909875410
clang++;-O3;cvector;50;2048;i;26.55;0.908385794
clang++;-O3;cvector;51;2048;i;26.52;0.913648246
clang++;-O3;cvector;52;2048;i;26.50;0.913461976
clang++;-O3;cvector;53;2048;i;26.81;0.909324299
clang++;-O3;cvector;54;2048;i;26.40;0.915014861
clang++;-O3;cvector;55;2048;i;26.64;0.908297198
clang++;-O3;cvector;56;2048;i;26.71;0.910577573
clang++;-O3;cvector;57;2048;i;26.74;0.909721552
clang++;-O3;cvector;58;2048;i;26.65;0.909936283
clang++;-O3;cvector;59;2048;i;26.84;0.909849722
clang++;-O3;cvector;60;2048;i;26.75;0.909325883
clang++;-O3;cvector;61;2048;i;26.70;0.911020781
clang++;-O3;cvector;62;2048;i;26.21;0.913580408
clang++;-O3;cvector;63;2048;i;26.47;0.908205016
clang++;-O3;cvector;64;2048;i;26.49;0.908677359
clang++;-O3;cvector;65;2048;i;26.50;0.912195659
clang++;-O3;cvector;66;2048;i;26.78;0.908546054
clang++;-O3;cvector;67;2048;i;26.48;0.909244711
clang++;-O3;cvector;68;2048;i;26.79;0.910261251
clang++;-O3;cvector;69;2048;i;26.49;0.908864980
clang++;-O3;cvector;70;2048;i;26.69;0.910707596
clang++;-O3;cvector;71;2048;i;26.34;0.913266852
clang++;-O3;cvector;72;2048;i;26.32;0.914217149
clang++;-O3;cvector;73;2048;i;26.25;0.912365166
clang++;-O3;cvector;74;2048;i;26.32;0.914167246
clang++;-O3;cvector;75;2048;i;26.19;0.908703117
clang++;-O3;cvector;76;2048;i;26.29;0.912419698
clang++;-O3;cvector;77;2048;i;27.08;0.908173106
clang++;-O3;cvector;78;2048;i;26.50;0.913507863
clang++;-O3;cvector;79;2048;i;26.25;0.914030591
clang++;-O3;cvector;80;2048;i;26.32;0.912802704
clang++;-O3;cvector;81;2048;i;26.29;0.914198104
clang++;-O3;cvector;82;2048;i;26.65;0.910135887
clang++;-O3;cvector;83;2048;i;26.66;0.909014349
clang++;-O3;cvector;84;2048;i;26.24;0.912686868
clang++;-O3;cvector;85;2048;i;26.29;0.908257294
clang++;-O3;cvector;86;2048;i;26.69;0.909496741
clang++;-O3;cvector;87;2048;i;26.46;0.914064173
clang++;-O3;cvector;88;2048;i;26.77;0.910112123
clang++;-O3;cvector;89;2048;i;26.31;0.912728606
clang++;-O3;cvector;90;2048;i;26.44;0.908287009
clang++;-O3;cvector;91;2048;i;26.37;0.911841276
clang++;-O3;cvector;92;2048;i;26.63;0.910550882
clang++;-O3;cvector;93;2048;i;26.42;0.907942936
clang++;-O3;cvector;94;2048;i;26.32;0.914018618
clang++;-O3;cvector;95;2048;i;26.36;0.913836968
clang++;-O3;cvector;96;2048;i;26.29;0.909348835
clang++;-O3;cvector;97;2048;i;26.73;0.910223490
clang++;-O3;cvector;98;2048;i;26.54;0.908750306
clang++;-O3;cvector;99;2048;i;26.62;0.915631114
clang++;-O3;string;00;512;g;13.85;0.448375002
clang++;-O3;string;01;512;g;14.90;0.442810676
clang++;-O3;string;02;512;g;14.82;0.441851022
clang++;-O3;string;03;512;g;14.84;0.441865128
clang++;-O3;string;04;512;g;14.96;0.440205043
clang++;-O3;string;05;512;g;14.73;0.444256610
clang++;-O3;string;06;512;g;14.94;0.448383879
clang++;-O3;string;07;512;g;14.99;0.447067297
clang++;-O3;string;08;512;g;15.04;0.442853236
clang++;-O3;string;09;512;g;14.84;0.445336810
clang++;-O3;string;10;512;g;15.10;0.450011652
clang++;-O3;string;11;512;g;14.61;0.439644525
clang++;-O3;string;12;512;g;15.12;0.454122361
clang++;-O3;string;13;512;g;14.67;0.437062116
clang++;-O3;string;14;512;g;15.31;0.451560859
clang++;-O3;string;15;512;g;14.84;0.439459589
clang++;-O3;string;16;512;g;14.85;0.440627133
clang++;-O3;string;17;512;g;15.13;0.450578843
clang++;-O3;string;18;512;g;14.76;0.439325710
clang++;-O3;string;19;512;g;14.92;0.439972688
clang++;-O3;string;20;512;g;15.09;0.451469900
clang++;-O3;string;21;512;g;15.17;0.449830344
clang++;-O3;string;22;512;g;14.81;0.439733591
clang++;-O3;string;23;512;g;15.12;0.452045015
clang++;-O3;string;24;512;g;15.24;0.450069652
clang++;-O3;string;25;512;g;15.24;0.450569366
clang++;-O3;string;26;512;g;15.11;0.451400320
clang++;-O3;string;27;512;g;15.01;0.450523691
clang++;-O3;string;28;512;g;15.02;0.440400079
clang++;-O3;string;29;512;g;14.87;0.440147887
clang++;-O3;string;30;512;g;14.98;0.439571308
clang++;-O3;string;31;512;g;14.80;0.438684680
clang++;-O3;string;32;512;g;15.66;0.463184567
clang++;-O3;string;33;512;g;14.95;0.438477212
clang++;-O3;string;34;512;g;14.80;0.439829541
clang++;-O3;string;35;512;g;15.11;0.450399659
clang++;-O3;string;36;512;g;15.17;0.451705821
clang++;-O3;string;37;512;g;15.24;0.450297798
clang++;-O3;string;38;512;g;14.70;0.439552323
clang++;-O3;string;39;512;g;15.32;0.451435906
clang++;-O3;string;40;512;g;15.12;0.450056206
clang++;-O3;string;41;512;g;15.24;0.450596987
clang++;-O3;string;42;512;g;15.25;0.451205114
clang++;-O3;string;43;512;g;14.69;0.433482632
clang++;-O3;string;44;512;g;15.05;0.450093767
clang++;-O3;string;45;512;g;15.37;0.454934159
clang++;-O3;string;46;512;g;15.12;0.451936202
clang++;-O3;string;47;512;g;15.01;0.442432599
clang++;-O3;string;48;512;g;14.99;0.441775059
clang++;-O3;string;49;512;g;15.07;0.450947363
clang++;-O3;string;50;512;g;14.98;0.442815304
clang++;-O3;string;51;512;g;14.88;0.450513531
clang++;-O3;string;52;512;g;15.19;0.444762416
clang++;-O3;string;53;512;g;15.04;0.446599702
clang++;-O3;string;54;512;g;15.06;0.448647051
clang++;-O3;string;55;512;g;13.91;0.445475830
clang++;-O3;string;56;512;g;15.65;0.445790278
clang++;-O3;string;57;512;g;15.77;0.458385914
clang++;-O3;string;58;512;g;14.98;0.446611884
clang++;-O3;string;59;512;g;15.63;0.466945712
clang++;-O3;string;60;512;g;14.87;0.435426095
clang++;-O3;string;61;512;g;15.34;0.459031511
clang++;-O3;string;62;512;g;15.12;0.446547795
clang++;-O3;string;63;512;g;15.51;0.515620479
clang++;-O3;string;64;512;g;16.35;0.456280086
clang++;-O3;string;65;512;g;15.18;0.444440754
clang++;-O3;string;66;512;g;14.89;0.444396532
clang++;-O3;string;67;512;g;14.69;0.434458717
clang++;-O3;string;68;512;g;15.14;0.440323214
clang++;-O3;string;69;512;g;15.09;0.444840312
clang++;-O3;string;70;512;g;15.08;0.444095990
clang++;-O3;string;71;512;g;14.53;0.430692724
clang++;-O3;string;72;512;g;15.23;0.445552083
clang++;-O3;string;73;512;g;15.16;0.449080200
clang++;-O3;string;74;512;g;15.19;0.446939006
clang++;-O3;string;75;512;g;15.02;0.443114364
clang++;-O3;string;76;512;g;15.62;0.466946403
clang++;-O3;string;77;512;g;15.32;0.456428162
clang++;-O3;string;78;512;g;15.04;0.449458618
clang++;-O3;string;79;512;g;14.88;0.440898140
clang++;-O3;string;80;512;g;14.51;0.421981934
clang++;-O3;string;81;512;g;15.25;0.456094738
clang++;-O3;string;82;512;g;15.02;0.438580434
clang++;-O3;string;83;512;g;14.86;0.439259244
clang++;-O3;string;84;512;g;15.04;0.449297727
clang++;-O3;string;85;512;g;14.67;0.439195665
clang++;-O3;string;86;512;g;15.26;0.448957381
clang++;-O3;string;87;512;g;14.82;0.437830171
clang++;-O3;string;88;512;g;14.71;0.439542785
clang++;-O3;string;89;512;g;15.11;0.442091662
clang++;-O3;string;90;512;g;15.12;0.451624198
clang++;-O3;string;91;512;g;15.04;0.441343934
clang++;-O3;string;92;512;g;14.67;0.430925750
clang++;-O3;string;93;512;g;15.04;0.440842876
clang++;-O3;string;94;512;g;14.38;0.430189473
clang++;-O3;string;95;512;g;15.65;0.462555050
clang++;-O3;string;96;512;g;15.36;0.454845011
clang++;-O3;string;97;512;g;15.22;0.448882541
clang++;-O3;string;98;512;g;14.94;0.443666617
clang++;-O3;string;99;512;g;14.69;0.449066195
clang++;-O3;string;00;512;h;18.59;0.544966730
clang++;-O3;string;01;512;h;17.10;0.538508442
clang++;-O3;string;02;512;h;16.96;0.538234069
clang++;-O3;string;03;512;h;16.93;0.541048792
clang++;-O3;string;04;512;h;16.76;0.537766084
clang++;-O3;string;05;512;h;16.89;0.538655677
clang++;-O3;string;06;512;h;16.79;0.542681095
clang++;-O3;string;07;512;h;16.96;0.542726300
clang++;-O3;string;08;512;h;17.02;0.545288130
clang++;-O3;string;09;512;h;17.04;0.541698097
clang++;-O3;string;10;512;h;17.07;0.546779930
clang++;-O3;string;11;512;h;17.00;0.542107422
clang++;-O3;string;12;512;h;16.90;0.540426709
clang++;-O3;string;13;512;h;16.96;0.538602107
clang++;-O3;string;14;512;h;16.93;0.540002095
clang++;-O3;string;15;512;h;16.92;0.539107983
clang++;-O3;string;16;512;h;17.04;0.541151855
clang++;-O3;string;17;512;h;16.95;0.541789317
clang++;-O3;string;18;512;h;17.21;0.544641391
clang++;-O3;string;19;512;h;17.09;0.544534281
clang++;-O3;string;20;512;h;17.00;0.542204744
clang++;-O3;string;21;512;h;17.22;0.546423463
clang++;-O3;string;22;512;h;17.17;0.541043543
clang++;-O3;string;23;512;h;17.25;0.546931634
clang++;-O3;string;24;512;h;16.94;0.544945770
clang++;-O3;string;25;512;h;17.17;0.540091672
clang++;-O3;string;26;512;h;17.24;0.543576479
clang++;-O3;string;27;512;h;17.10;0.542319949
clang++;-O3;string;28;512;h;16.95;0.541667770
clang++;-O3;string;29;512;h;16.91;0.541978390
clang++;-O3;string;30;512;h;16.93;0.539539089
clang++;-O3;string;31;512;h;17.15;0.543650348
clang++;-O3;string;32;512;h;16.96;0.541717062
clang++;-O3;string;33;512;h;17.02;0.538892630
clang++;-O3;string;34;512;h;17.08;0.543125155
clang++;-O3;string;35;512;h;17.15;0.545293040
clang++;-O3;string;36;512;h;16.95;0.538017754
clang++;-O3;string;37;512;h;17.22;0.540042721
clang++;-O3;string;38;512;h;17.02;0.539696493
clang++;-O3;string;39;512;h;17.15;0.542364453
clang++;-O3;string;40;512;h;17.05;0.541127189
clang++;-O3;string;41;512;h;17.09;0.542947493
clang++;-O3;string;42;512;h;16.93;0.543696725
clang++;-O3;string;43;512;h;16.96;0.539046287
clang++;-O3;string;44;512;h;16.91;0.545361297
clang++;-O3;string;45;512;h;17.06;0.542511849
clang++;-O3;string;46;512;h;17.07;0.542591107
clang++;-O3;string;47;512;h;17.06;0.546010882
clang++;-O3;string;48;512;h;16.89;0.539037390
clang++;-O3;string;49;512;h;17.11;0.542049243
clang++;-O3;string;50;512;h;17.12;0.543303489
clang++;-O3;string;51;512;h;17.25;0.545614470
clang++;-O3;string;52;512;h;17.10;0.539017704
clang++;-O3;string;53;512;h;17.10;0.545308008
clang++;-O3;string;54;512;h;16.85;0.539602758
clang++;-O3;string;55;512;h;16.88;0.541096180
clang++;-O3;string;56;512;h;16.81;0.541229420
clang++;-O3;string;57;512;h;17.10;0.546893032
clang++;-O3;string;58;512;h;17.29;0.549302428
clang++;-O3;string;59;512;h;17.04;0.543626413
clang++;-O3;string;60;512;h;16.84;0.538798855
clang++;-O3;string;61;512;h;16.88;0.541038603
clang++;-O3;string;62;512;h;17.14;0.543605985
clang++;-O3;string;63;512;h;17.04;0.544748031
clang++;-O3;string;64;512;h;17.13;0.542765893
clang++;-O3;string;65;512;h;17.12;0.543660877
clang++;-O3;string;66;512;h;16.77;0.540217518
clang++;-O3;string;67;512;h;16.99;0.546939218
clang++;-O3;string;68;512;h;17.00;0.545816609
clang++;-O3;string;69;512;h;17.02;0.541628075
clang++;-O3;string;70;512;h;17.01;0.544621664
clang++;-O3;string;71;512;h;17.09;0.542584355
clang++;-O3;string;72;512;h;16.92;0.540421268
clang++;-O3;string;73;512;h;17.02;0.545582811
clang++;-O3;string;74;512;h;17.07;0.545004330
clang++;-O3;string;75;512;h;17.26;0.542133120
clang++;-O3;string;76;512;h;17.15;0.541156334
clang++;-O3;string;77;512;h;17.07;0.542342081
clang++;-O3;string;78;512;h;16.95;0.541423133
clang++;-O3;string;79;512;h;17.04;0.545859358
clang++;-O3;string;80;512;h;16.92;0.540046488
clang++;-O3;string;81;512;h;17.15;0.545153378
clang++;-O3;string;82;512;h;16.86;0.541528039
clang++;-O3;string;83;512;h;16.93;0.539104366
clang++;-O3;string;84;512;h;17.09;0.548329047
clang++;-O3;string;85;512;h;17.21;0.546132349
clang++;-O3;string;86;512;h;16.93;0.540400690
clang++;-O3;string;87;512;h;16.94;0.541081233
clang++;-O3;string;88;512;h;16.80;0.540747078
clang++;-O3;string;89;512;h;17.03;0.544373479
clang++;-O3;string;90;512;h;16.97;0.542425727
clang++;-O3;string;91;512;h;16.89;0.538675645
clang++;-O3;string;92;512;h;16.78;0.537686955
clang++;-O3;string;93;512;h;16.98;0.540716301
clang++;-O3;string;94;512;h;16.87;0.540750585
clang++;-O3;string;95;512;h;16.91;0.539561430
clang++;-O3;string;96;512;h;16.98;0.539885847
clang++;-O3;string;97;512;h;16.95;0.540976027
clang++;-O3;string;98;512;h;16.90;0.539129713
clang++;-O3;string;99;512;h;17.07;0.542682447
clang++;-O3;string;00;512;i;6.95;0.230616940
clang++;-O3;string;01;512;i;6.78;0.230306830
clang++;-O3;string;02;512;i;6.71;0.231422165
clang++;-O3;string;03;512;i;6.75;0.230721936
clang++;-O3;string;04;512;i;6.82;0.230452482
clang++;-O3;string;05;512;i;6.71;0.230790504
clang++;-O3;string;06;512;i;6.76;0.230087369
clang++;-O3;string;07;512;i;6.65;0.231509589
clang++;-O3;string;08;512;i;6.65;0.231465106
clang++;-O3;string;09;512;i;6.75;0.230894619
clang++;-O3;string;10;512;i;6.67;0.232112506
clang++;-O3;string;11;512;i;6.89;0.230532382
clang++;-O3;string;12;512;i;6.72;0.230506924
clang++;-O3;string;13;512;i;6.79;0.230493569
clang++;-O3;string;14;512;i;6.67;0.230896993
clang++;-O3;string;15;512;i;6.66;0.231760709
clang++;-O3;string;16;512;i;6.68;0.230595038
clang++;-O3;string;17;512;i;6.75;0.230651945
clang++;-O3;string;18;512;i;6.70;0.230479242
clang++;-O3;string;19;512;i;6.77;0.230361612
clang++;-O3;string;20;512;i;6.77;0.230524597
clang++;-O3;string;21;512;i;6.76;0.230438796
clang++;-O3;string;22;512;i;6.70;0.231672564
clang++;-O3;string;23;512;i;6.72;0.230058054
clang++;-O3;string;24;512;i;6.72;0.230849344
clang++;-O3;string;25;512;i;6.75;0.230778512
clang++;-O3;string;26;512;i;6.81;0.230750409
clang++;-O3;string;27;512;i;6.72;0.230476958
clang++;-O3;string;28;512;i;6.79;0.230554262
clang++;-O3;string;29;512;i;6.73;0.230196985
clang++;-O3;string;30;512;i;6.76;0.230429309
clang++;-O3;string;31;512;i;6.72;0.231778151
clang++;-O3;string;32;512;i;6.70;0.230426573
clang++;-O3;string;33;512;i;6.78;0.230479924
clang++;-O3;string;34;512;i;6.77;0.230523164
clang++;-O3;string;35;512;i;6.68;0.230815942
clang++;-O3;string;36;512;i;6.73;0.230665941
clang++;-O3;string;37;512;i;6.63;0.230251877
clang++;-O3;string;38;512;i;6.73;0.230481056
clang++;-O3;string;39;512;i;6.77;0.230461760
clang++;-O3;string;40;512;i;6.72;0.230431934
clang++;-O3;string;41;512;i;6.64;0.231655221
clang++;-O3;string;42;512;i;6.78;0.230519939
clang++;-O3;string;43;512;i;6.74;0.230325404
clang++;-O3;string;44;512;i;6.83;0.230666152
clang++;-O3;string;45;512;i;6.77;0.230291952
clang++;-O3;string;46;512;i;6.76;0.230508867
clang++;-O3;string;47;512;i;6.70;0.230375488
clang++;-O3;string;48;512;i;6.76;0.230491956
clang++;-O3;string;49;512;i;6.67;0.231966263
clang++;-O3;string;50;512;i;6.66;0.231741502
clang++;-O3;string;51;512;i;6.60;0.231662785
clang++;-O3;string;52;512;i;6.64;0.231652246
clang++;-O3;string;53;512;i;6.78;0.230378734
clang++;-O3;string;54;512;i;6.66;0.231543974
clang++;-O3;string;55;512;i;6.68;0.231723820
clang++;-O3;string;56;512;i;6.75;0.231101726
clang++;-O3;string;57;512;i;6.69;0.231677273
clang++;-O3;string;58;512;i;6.76;0.230520158
clang++;-O3;string;59;512;i;6.70;0.231682723
clang++;-O3;string;60;512;i;6.75;0.230120361
clang++;-O3;string;61;512;i;6.76;0.230511181
clang++;-O3;string;62;512;i;6.75;0.230504540
clang++;-O3;string;63;512;i;6.75;0.230509188
clang++;-O3;string;64;512;i;6.68;0.231707509
clang++;-O3;string;65;512;i;6.64;0.231621348
clang++;-O3;string;66;512;i;6.70;0.231903546
clang++;-O3;string;67;512;i;6.64;0.231612141
clang++;-O3;string;68;512;i;6.65;0.231618733
clang++;-O3;string;69;512;i;6.63;0.231508166
clang++;-O3;string;70;512;i;6.75;0.230470406
clang++;-O3;string;71;512;i;6.63;0.231468712
clang++;-O3;string;72;512;i;6.64;0.231580221
clang++;-O3;string;73;512;i;6.62;0.231658908
clang++;-O3;string;74;512;i;6.65;0.231621478
clang++;-O3;string;75;512;i;6.63;0.231668797
clang++;-O3;string;76;512;i;6.65;0.231788962
clang++;-O3;string;77;512;i;6.77;0.231716516
clang++;-O3;string;78;512;i;6.67;0.231558991
clang++;-O3;string;79;512;i;6.76;0.230320285
clang++;-O3;string;80;512;i;6.75;0.230578758
clang++;-O3;string;81;512;i;6.66;0.231602844
clang++;-O3;string;82;512;i;6.66;0.231762281
clang++;-O3;string;83;512;i;6.69;0.231735572
clang++;-O3;string;84;512;i;6.62;0.231702370
clang++;-O3;string;85;512;i;6.64;0.231768383
clang++;-O3;string;86;512;i;6.62;0.231730051
clang++;-O3;string;87;512;i;6.62;0.231619946
clang++;-O3;string;88;512;i;6.77;0.231975160
clang++;-O3;string;89;512;i;6.66;0.231704634
clang++;-O3;string;90;512;i;6.64;0.231687903
clang++;-O3;string;91;512;i;6.70;0.230332027
clang++;-O3;string;92;512;i;6.77;0.230199800
clang++;-O3;string;93;512;i;6.63;0.231562758
clang++;-O3;string;94;512;i;6.62;0.231938130
clang++;-O3;string;95;512;i;6.67;0.230088050
clang++;-O3;string;96;512;i;6.63;0.231681991
clang++;-O3;string;97;512;i;6.61;0.231658097
clang++;-O3;string;98;512;i;6.67;0.230122405
clang++;-O3;string;99;512;i;6.91;0.230424660
clang++;-O3;string;00;1024;g;24.43;0.810457217
clang++;-O3;string;01;1024;g;25.78;0.786610429
clang++;-O3;string;02;1024;g;25.65;0.791405528
clang++;-O3;string;03;1024;g;25.76;0.794758297
clang++;-O3;string;04;1024;g;25.35;0.777698744
clang++;-O3;string;05;1024;g;26.09;0.797263362
clang++;-O3;string;06;1024;g;25.36;0.787168164
clang++;-O3;string;07;1024;g;25.54;0.783762946
clang++;-O3;string;08;1024;g;25.62;0.789987257
clang++;-O3;string;09;1024;g;25.82;0.794068618
clang++;-O3;string;10;1024;g;25.15;0.781290893
clang++;-O3;string;11;1024;g;25.78;0.792677707
clang++;-O3;string;12;1024;g;25.70;0.794737730
clang++;-O3;string;13;1024;g;25.42;0.778580383
clang++;-O3;string;14;1024;g;25.76;0.797070493
clang++;-O3;string;15;1024;g;25.48;0.798144761
clang++;-O3;string;16;1024;g;25.65;0.788522947
clang++;-O3;string;17;1024;g;25.36;0.786060041
clang++;-O3;string;18;1024;g;25.72;0.791307324
clang++;-O3;string;19;1024;g;25.71;0.792459218
clang++;-O3;string;20;1024;g;25.79;0.793151453
clang++;-O3;string;21;1024;g;25.39;0.778440923
clang++;-O3;string;22;1024;g;25.96;0.797520534
clang++;-O3;string;23;1024;g;25.90;0.787699337
clang++;-O3;string;24;1024;g;25.71;0.787496618
clang++;-O3;string;25;1024;g;25.44;0.780165096
clang++;-O3;string;26;1024;g;25.96;0.800514342
clang++;-O3;string;27;1024;g;25.87;0.792249636
clang++;-O3;string;28;1024;g;25.65;0.796945588
clang++;-O3;string;29;1024;g;26.02;0.801341819
clang++;-O3;string;30;1024;g;25.88;0.799846433
clang++;-O3;string;31;1024;g;26.03;0.809870930
clang++;-O3;string;32;1024;g;25.50;0.790148146
clang++;-O3;string;33;1024;g;25.89;0.797725877
clang++;-O3;string;34;1024;g;25.99;0.801591085
clang++;-O3;string;35;1024;g;25.86;0.793489014
clang++;-O3;string;36;1024;g;25.56;0.785795226
clang++;-O3;string;37;1024;g;25.56;0.787301723
clang++;-O3;string;38;1024;g;26.23;0.804034946
clang++;-O3;string;39;1024;g;25.87;0.801639847
clang++;-O3;string;40;1024;g;25.34;0.786621973
clang++;-O3;string;41;1024;g;25.85;0.785992916
clang++;-O3;string;42;1024;g;25.83;0.794095188
clang++;-O3;string;43;1024;g;25.68;0.790729484
clang++;-O3;string;44;1024;g;25.81;0.797246592
clang++;-O3;string;45;1024;g;25.92;0.799299470
clang++;-O3;string;46;1024;g;26.02;0.800787954
clang++;-O3;string;47;1024;g;25.61;0.792471752
clang++;-O3;string;48;1024;g;25.31;0.777264834
clang++;-O3;string;49;1024;g;26.14;0.803686675
clang++;-O3;string;50;1024;g;25.69;0.787554435
clang++;-O3;string;51;1024;g;25.66;0.785783684
clang++;-O3;string;52;1024;g;25.83;0.786307995
clang++;-O3;string;53;1024;g;25.49;0.787974741
clang++;-O3;string;54;1024;g;25.66;0.785913838
clang++;-O3;string;55;1024;g;25.57;0.785876228
clang++;-O3;string;56;1024;g;25.99;0.798411781
clang++;-O3;string;57;1024;g;25.67;0.786780870
clang++;-O3;string;58;1024;g;26.03;0.797241261
clang++;-O3;string;59;1024;g;25.78;0.786789345
clang++;-O3;string;60;1024;g;26.08;0.798202840
clang++;-O3;string;61;1024;g;25.64;0.786386702
clang++;-O3;string;62;1024;g;26.55;0.820558046
clang++;-O3;string;63;1024;g;25.70;0.796148738
clang++;-O3;string;64;1024;g;25.87;0.786801298
clang++;-O3;string;65;1024;g;25.98;0.799652070
clang++;-O3;string;66;1024;g;26.10;0.797828350
clang++;-O3;string;67;1024;g;25.77;0.796797061
clang++;-O3;string;68;1024;g;25.65;0.786922974
clang++;-O3;string;69;1024;g;25.78;0.798302456
clang++;-O3;string;70;1024;g;25.73;0.786358429
clang++;-O3;string;71;1024;g;25.49;0.776928052
clang++;-O3;string;72;1024;g;25.98;0.795935178
clang++;-O3;string;73;1024;g;25.55;0.786659382
clang++;-O3;string;74;1024;g;26.18;0.808020500
clang++;-O3;string;75;1024;g;25.38;0.787418443
clang++;-O3;string;76;1024;g;25.95;0.796672507
clang++;-O3;string;77;1024;g;25.81;0.798112751
clang++;-O3;string;78;1024;g;25.68;0.784273811
clang++;-O3;string;79;1024;g;26.00;0.796765822
clang++;-O3;string;80;1024;g;25.40;0.783754770
clang++;-O3;string;81;1024;g;25.65;0.784414063
clang++;-O3;string;82;1024;g;25.50;0.784011350
clang++;-O3;string;83;1024;g;25.46;0.784658611
clang++;-O3;string;84;1024;g;25.73;0.783692803
clang++;-O3;string;85;1024;g;25.51;0.794959563
clang++;-O3;string;86;1024;g;25.62;0.785199933
clang++;-O3;string;87;1024;g;25.59;0.796672968
clang++;-O3;string;88;1024;g;25.80;0.793468145
clang++;-O3;string;89;1024;g;25.16;0.773280893
clang++;-O3;string;90;1024;g;25.55;0.783940176
clang++;-O3;string;91;1024;g;25.89;0.796551642
clang++;-O3;string;92;1024;g;26.01;0.795143479
clang++;-O3;string;93;1024;g;25.56;0.782615289
clang++;-O3;string;94;1024;g;26.00;0.797446074
clang++;-O3;string;95;1024;g;26.10;0.806270768
clang++;-O3;string;96;1024;g;25.46;0.784724503
clang++;-O3;string;97;1024;g;25.58;0.789154087
clang++;-O3;string;98;1024;g;25.62;0.784028663
clang++;-O3;string;99;1024;g;25.88;0.795041869
clang++;-O3;string;00;1024;h;37.71;1.160693749
clang++;-O3;string;01;1024;h;36.12;1.146965726
clang++;-O3;string;02;1024;h;36.01;1.148842145
clang++;-O3;string;03;1024;h;35.88;1.140735765
clang++;-O3;string;04;1024;h;36.01;1.149407221
clang++;-O3;string;05;1024;h;36.14;1.149094848
clang++;-O3;string;06;1024;h;36.08;1.142037038
clang++;-O3;string;07;1024;h;36.09;1.146895374
clang++;-O3;string;08;1024;h;35.85;1.144634706
clang++;-O3;string;09;1024;h;36.20;1.141749892
clang++;-O3;string;10;1024;h;35.89;1.142162593
clang++;-O3;string;11;1024;h;36.12;1.146747177
clang++;-O3;string;12;1024;h;36.04;1.144787101
clang++;-O3;string;13;1024;h;35.91;1.145609018
clang++;-O3;string;14;1024;h;35.84;1.144202287
clang++;-O3;string;15;1024;h;36.11;1.143775419
clang++;-O3;string;16;1024;h;36.04;1.142851211
clang++;-O3;string;17;1024;h;35.99;1.144233245
clang++;-O3;string;18;1024;h;35.98;1.143332480
clang++;-O3;string;19;1024;h;36.07;1.150769359
clang++;-O3;string;20;1024;h;35.71;1.140432898
clang++;-O3;string;21;1024;h;35.93;1.146378547
clang++;-O3;string;22;1024;h;36.45;1.154537395
clang++;-O3;string;23;1024;h;35.75;1.140119813
clang++;-O3;string;24;1024;h;35.92;1.146792612
clang++;-O3;string;25;1024;h;35.99;1.146844729
clang++;-O3;string;26;1024;h;36.05;1.148137246
clang++;-O3;string;27;1024;h;36.03;1.152297587
clang++;-O3;string;28;1024;h;35.86;1.142212717
clang++;-O3;string;29;1024;h;36.13;1.153236342
clang++;-O3;string;30;1024;h;35.81;1.146235189
clang++;-O3;string;31;1024;h;35.95;1.146542134
clang++;-O3;string;32;1024;h;36.29;1.145450021
clang++;-O3;string;33;1024;h;35.95;1.143287767
clang++;-O3;string;34;1024;h;35.82;1.140785729
clang++;-O3;string;35;1024;h;35.87;1.147726248
clang++;-O3;string;36;1024;h;36.25;1.147028283
clang++;-O3;string;37;1024;h;35.82;1.139808601
clang++;-O3;string;38;1024;h;35.92;1.147050494
clang++;-O3;string;39;1024;h;36.38;1.158270487
clang++;-O3;string;40;1024;h;35.98;1.146791990
clang++;-O3;string;41;1024;h;35.96;1.141730465
clang++;-O3;string;42;1024;h;36.01;1.148767435
clang++;-O3;string;43;1024;h;36.06;1.143630809
clang++;-O3;string;44;1024;h;35.98;1.142187871
clang++;-O3;string;45;1024;h;35.88;1.147649454
clang++;-O3;string;46;1024;h;36.13;1.150071584
clang++;-O3;string;47;1024;h;35.78;1.140606363
clang++;-O3;string;48;1024;h;35.98;1.150933706
clang++;-O3;string;49;1024;h;36.61;1.154371365
