make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
dbitset;128;clang++;-O2;14,68;0,366529322;1720727593024
dbitset;128;clang++;-O2;15,15;0,361329967;1720727593398
dbitset;1024;clang++;-O2;121,98;2,910573960;1720727597617
dbitset;1024;clang++;-O2;112,24;2,857324091;1720727600487
dbitset;1024;clang++;-O2;111,33;2,903158982;1720727603403
dbitset;1024;clang++;-O2;110,90;2,856642456;1720727606273
dbitset;1024;clang++;-O2;110,88;2,903187666;1720727609190
dbitset;1024;clang++;-O2;109,87;2,899307620;1720727612101
dbitset;1024;clang++;-O2;109,10;2,905095965;1720727615020
dbitset;1024;clang++;-O2;112,15;2,853147390;1720727617886
dbitset;1024;clang++;-O2;111,06;2,847087346;1720727620745
dbitset;1024;clang++;-O2;109,98;2,902217662;1720727623660
dbitset;1024;clang++;-O2;110,91;2,843053371;1720727626516
dbitset;1024;clang++;-O2;111,44;2,842988020;1720727629371
dbitset;1024;clang++;-O2;110,17;2,842181361;1720727632227
dbitset;1024;clang++;-O2;110,72;2,904501333;1720727635144
dbitset;1024;clang++;-O2;110,60;2,900778531;1720727638057
dbitset;8192;clang++;-O2;927,37;22,854550648;1720727662204
dbitset;8192;clang++;-O2;24,47;0,556984646;1720727662773
dbitset;8192;clang++;-O2;24,76;0,555141799;1720727663341
dbitset;8192;clang++;-O2;1720727663352;;
dbitset;8192;clang++;-O2;1720727663361;;
dbitset;8192;clang++;-O2;1720727663371;;
dbitset;8192;clang++;-O2;1720727663381;;
dbitset;8192;clang++;-O2;1720727663391;;
dbitset;8192;clang++;-O2;1720727663401;;
dbitset;8192;clang++;-O2;1720727663411;;
dbitset;8192;clang++;-O2;1720727663421;;
dbitset;8192;clang++;-O2;1720727663431;;
dbitset;8192;clang++;-O2;1720727663441;;
dbitset;8192;clang++;-O2;1720727663451;;
dbitset;8192;clang++;-O2;177,39;4,349048828;1720727667813
string;128;clang++;-O2;2,45;0,058330341;1720727669275
string;128;clang++;-O2;2,53;0,059318649;1720727669346
string;128;clang++;-O2;2,51;0,059243538;1720727669418
string;128;clang++;-O2;2,55;0,059261112;1720727669489
string;128;clang++;-O2;2,54;0,059554059;1720727669560
string;128;clang++;-O2;2,52;0,059035740;1720727669631
string;128;clang++;-O2;2,56;0,059346321;1720727669702
string;128;clang++;-O2;2,76;0,059526588;1720727669773
string;128;clang++;-O2;2,50;0,059700653;1720727669844
string;128;clang++;-O2;2,55;0,058986608;1720727669915
string;128;clang++;-O2;2,54;0,059758502;1720727669986
string;128;clang++;-O2;2,53;0,059602680;1720727670057
string;128;clang++;-O2;2,54;0,059741720;1720727670129
string;128;clang++;-O2;2,55;0,058648637;1720727670199
string;128;clang++;-O2;2,62;0,058695964;1720727670269
string;1024;clang++;-O2;18,28;0,450967059;1720727672137
string;1024;clang++;-O2;18,56;0,449667028;1720727672599
string;1024;clang++;-O2;18,18;0,445699106;1720727673056
string;1024;clang++;-O2;18,38;0,452418203;1720727673521
string;1024;clang++;-O2;17,87;0,449630509;1720727673983
string;1024;clang++;-O2;18,34;0,453014307;1720727674448
string;1024;clang++;-O2;17,82;0,451616043;1720727674912
string;1024;clang++;-O2;17,68;0,450546102;1720727675374
string;1024;clang++;-O2;18,12;0,443317943;1720727675830
string;1024;clang++;-O2;18,02;0,444955596;1720727676287
string;1024;clang++;-O2;18,50;0,446130394;1720727676745
string;1024;clang++;-O2;18,12;0,451045876;1720727677208
string;1024;clang++;-O2;17,80;0,449765201;1720727677669
string;1024;clang++;-O2;17,83;0,444368057;1720727678127
string;1024;clang++;-O2;18,08;0,452435766;1720727678592
string;8192;clang++;-O2;139,43;3,533049989;1720727683545
string;8192;clang++;-O2;140,47;3,561448360;1720727687119
string;8192;clang++;-O2;139,91;3,576388411;1720727690709
string;8192;clang++;-O2;137,36;3,592289028;1720727694314
