engine;pkg;cpu;sleep;diff
minstd_rand0;3.35;0.702476619;2.40;.95
minstd_rand;3.28;0.702136561;2.36;.92
minstd_rand;3.35;0.702511785;2.42;.93
minstd_rand;2.68;0.702386721;2.52;.16
minstd_rand;3.25;0.702506375;2.44;.81
minstd_rand;3.24;0.702406187;2.57;.67
minstd_rand;3.35;0.702270482;2.51;.84
minstd_rand;3.29;0.702510022;2.55;.74
minstd_rand;3.16;0.702418390;2.52;.64
minstd_rand;3.36;0.702797963;2.55;.81
minstd_rand;3.31;0.702573931;2.51;.80
minstd_rand;2.61;0.702214768;2.37;.24
minstd_rand;2.71;0.702586064;2.46;.25
minstd_rand;3.24;0.702180363;2.46;.78
minstd_rand;3.15;0.702771252;2.57;.58
minstd_rand;3.36;0.702585534;2.44;.92
minstd_rand;3.30;0.702627372;2.51;.79
minstd_rand;3.35;0.702461270;2.52;.83
minstd_rand;2.45;0.702315948;2.24;.21
minstd_rand;3.28;0.702427818;2.56;.72
minstd_rand;3.35;0.702348800;2.56;.79
minstd_rand;3.03;0.703008348;2.54;.49
minstd_rand;3.35;0.702454157;2.55;.80
minstd_rand;3.37;0.702835272;2.53;.84
minstd_rand;3.37;0.702502548;2.62;.75
minstd_rand;3.10;0.702393413;2.53;.57
minstd_rand;2.99;0.702167569;2.53;.46
minstd_rand;3.07;0.702569463;2.58;.49
minstd_rand;3.09;0.702378125;2.38;.71
minstd_rand;2.88;0.702557882;2.57;.31
minstd_rand;3.35;0.702337758;2.56;.79
minstd_rand;3.33;0.702443758;2.39;.94
minstd_rand;3.34;0.702480266;2.47;.87
minstd_rand;3.29;0.702287214;2.49;.80
minstd_rand;3.15;0.702388664;2.54;.61
minstd_rand;3.25;0.702541832;2.48;.77
minstd_rand;3.34;0.702306920;2.61;.73
minstd_rand;3.15;0.702145638;2.39;.76
minstd_rand;3.01;0.702521433;2.56;.45
minstd_rand;3.25;0.702557090;2.41;.84
minstd_rand;2.71;0.702355682;2.40;.31
minstd_rand;3.22;0.702517135;2.58;.64
minstd_rand;2.68;0.702424732;2.36;.32
minstd_rand;3.35;0.702970086;2.56;.79
minstd_rand;3.34;0.702519910;2.55;.79
minstd_rand;3.31;0.702700529;2.57;.74
minstd_rand;2.65;0.702665163;2.52;.13
minstd_rand;3.36;0.703005863;2.47;.89
minstd_rand;3.30;0.702489564;2.57;.73
minstd_rand;3.02;0.702592416;2.41;.61
minstd_rand;2.85;0.702879456;2.56;.29
minstd_rand;3.06;0.702962061;1.79;1.27
