engine;pkg;cpu;avg
minstd_rand0;0.14;0.004922284;0.12
minstd_rand0;0.17;0.004914660;0.16
minstd_rand0;0.13;0.005040375;0.11
minstd_rand0;0.13;0.005011090;0.12
minstd_rand0;0.13;0.004924649;0.11
minstd_rand0;0.14;0.004919299;0.13
minstd_rand0;0.17;0.005018524;0.13
minstd_rand0;0.13;0.005016350;0.12
minstd_rand0;0.16;0.005011089;0.14
minstd_rand0;0.13;0.004903359;0.12
minstd_rand0;0.14;0.004917436;0.11
minstd_rand0;0.16;0.005036267;0.13
minstd_rand0;0.13;0.005023243;0.12
minstd_rand0;0.14;0.005040496;0.13
minstd_rand0;0.13;0.005024194;0.12
minstd_rand0;0.14;0.004906895;0.13
minstd_rand0;0.14;0.004904562;0.13
minstd_rand0;0.19;0.004942402;0.15
minstd_rand0;0.14;0.004902788;0.11
minstd_rand0;0.14;0.005022902;0.13
minstd_rand0;0.14;0.004936411;0.13
minstd_rand0;0.14;0.005047128;0.13
minstd_rand0;0.16;0.004939927;0.15
minstd_rand0;0.14;0.004921483;0.13
minstd_rand0;0.13;0.004910873;0.11
minstd_rand0;0.14;0.005027862;0.13
minstd_rand0;0.13;0.004924708;0.12
minstd_rand0;0.14;0.004933125;0.13
minstd_rand0;0.14;0.004903720;0.13
minstd_rand0;0.14;0.004916904;0.13
minstd_rand0;0.13;0.005008074;0.12
minstd_rand0;0.14;0.004933154;0.13
minstd_rand0;0.14;0.005008024;0.13
minstd_rand0;0.13;0.005018003;0.12
minstd_rand0;0.14;0.004937914;0.13
minstd_rand0;0.17;0.005027841;0.13
minstd_rand0;0.13;0.005057256;0.12
minstd_rand0;0.16;0.004951469;0.15
minstd_rand0;0.14;0.004904370;0.11
minstd_rand0;0.14;0.004912586;0.11
minstd_rand0;0.14;0.005027491;0.13
minstd_rand0;0.13;0.005006491;0.12
minstd_rand0;0.14;0.005031880;0.13
minstd_rand0;0.13;0.005015098;0.12
minstd_rand0;0.14;0.004944265;0.13
minstd_rand;0.13;0.004911013;0.10
minstd_rand;0.14;0.004927975;0.12
minstd_rand;0.14;0.005010569;0.13
minstd_rand;0.13;0.004947912;0.12
minstd_rand;0.15;0.004924418;0.11
minstd_rand;0.14;0.004919489;0.11
minstd_rand;0.18;0.005003476;0.15
minstd_rand;0.13;0.004921362;0.12
minstd_rand;0.14;0.004924739;0.12
minstd_rand;0.13;0.004980573;0.12
minstd_rand;0.14;0.004913117;0.12
minstd_rand;0.13;0.004936911;0.12
minstd_rand;0.16;0.005012893;0.14
minstd_rand;0.12;0.005023684;0.11
minstd_rand;0.14;0.004900633;0.11
minstd_rand;0.14;0.004909040;0.10
minstd_rand;0.14;0.005023703;0.10
minstd_rand;0.14;0.004909019;0.11
minstd_rand;0.14;0.005021469;0.13
minstd_rand;0.18;0.005032891;0.16
minstd_rand;0.14;0.005023062;0.13
minstd_rand;0.13;0.005039924;0.11
minstd_rand;0.13;0.005039202;0.12
minstd_rand;0.14;0.005017061;0.13
minstd_rand;0.13;0.005034544;0.12
minstd_rand;0.14;0.004994629;0.13
minstd_rand;0.14;0.004905613;0.13
minstd_rand;0.15;0.004989049;0.13
minstd_rand;0.14;0.005035326;0.13
minstd_rand;0.13;0.004923035;0.12
minstd_rand;0.14;0.004928445;0.12
minstd_rand;0.14;0.005026208;0.13
minstd_rand;0.13;0.005050273;0.12
minstd_rand;0.16;0.005045544;0.14
minstd_rand;0.14;0.004911845;0.10
minstd_rand;0.17;0.005025046;0.13
minstd_rand;0.12;0.005013625;0.10
minstd_rand;0.13;0.004920732;0.10
minstd_rand;0.14;0.004954785;0.13
minstd_rand;0.14;0.004925340;0.13
minstd_rand;0.18;0.004989330;0.15
minstd_rand;0.12;0.005005971;0.11
minstd_rand;0.14;0.004920321;0.12
minstd_rand;0.14;0.005048039;0.13
minstd_rand;0.13;0.005026870;0.12
minstd_rand;0.14;0.004905082;0.11
minstd_rand;0.15;0.004903629;0.13
minstd_rand;0.14;0.004993056;0.13
minstd_rand;0.13;0.004939576;0.12
minstd_rand;0.14;0.004924608;0.11
minstd_rand;0.13;0.004912526;0.12
minstd_rand;0.16;0.005041597;0.13
minstd_rand;0.13;0.005056826;0.12
minstd_rand;0.14;0.004938655;0.12
minstd_rand;0.14;0.004931382;0.12
minstd_rand;0.17;0.004913407;0.13
minstd_rand;0.14;0.004909460;0.10
minstd_rand;0.14;0.004912036;0.12
minstd_rand;0.14;0.005024866;0.13
minstd_rand;0.13;0.005018103;0.12
minstd_rand;0.17;0.004986153;0.11
minstd_rand;0.15;0.004999709;0.13
minstd_rand;0.14;0.004899572;0.11
minstd_rand;0.14;0.004984921;0.12
minstd_rand;0.14;0.004903399;0.11
minstd_rand;0.13;0.004934838;0.12
minstd_rand;0.16;0.005024655;0.13
minstd_rand;0.13;0.005038060;0.12
minstd_rand;0.14;0.004924519;0.13
minstd_rand;0.14;0.005003266;0.13
minstd_rand;0.19;0.005020107;0.17
minstd_rand;0.14;0.005015448;0.13
minstd_rand;0.14;0.004914570;0.13
minstd_rand;0.14;0.004918868;0.11
minstd_rand;0.17;0.004994930;0.14
minstd_rand;0.14;0.004996974;0.13
minstd_rand;0.14;0.005005059;0.13
minstd_rand;0.13;0.005012212;0.12
minstd_rand;0.14;0.004988388;0.13
minstd_rand;0.15;0.005012573;0.13
minstd_rand;0.14;0.005020798;0.13
minstd_rand;0.13;0.005017422;0.12
minstd_rand;0.14;0.005018774;0.13
minstd_rand;0.13;0.005015528;0.12
minstd_rand;0.15;0.004925440;0.13
minstd_rand;0.13;0.005002234;0.12
minstd_rand;0.17;0.005017442;0.16
minstd_rand;0.13;0.005010760;0.11
minstd_rand;0.14;0.005010358;0.13
minstd_rand;0.13;0.005034654;0.11
minstd_rand;0.14;0.005004588;0.13
minstd_rand;0.13;0.005009938;0.12
minstd_rand;0.14;0.005020608;0.13
minstd_rand;0.13;0.005015749;0.12
minstd_rand;0.14;0.005010699;0.13
minstd_rand;0.14;0.004907667;0.11
minstd_rand;0.15;0.005026459;0.13
minstd_rand;0.13;0.005015478;0.12
minstd_rand;0.14;0.005018835;0.13
minstd_rand;0.13;0.004921923;0.12
mt19937;0.12;0.003786352;0.11
mt19937;0.12;0.003787274;0.09
mt19937;0.13;0.003692417;0.12
mt19937;0.12;0.003711974;0.10
mt19937;0.12;0.003791713;0.11
mt19937;0.12;0.003819895;0.11
mt19937;0.12;0.003799857;0.11
mt19937;0.12;0.003824464;0.11
mt19937;0.13;0.003713997;0.09
mt19937;0.12;0.003746939;0.10
mt19937;0.12;0.003830395;0.11
mt19937;0.12;0.003820236;0.11
mt19937;0.12;0.003800980;0.08
mt19937;0.14;0.003756106;0.12
mt19937;0.14;0.003694391;0.11
mt19937;0.12;0.003684523;0.11
mt19937;0.12;0.003696985;0.10
mt19937;0.13;0.003714718;0.08
mt19937;0.12;0.003765834;0.08
mt19937;0.13;0.003697878;0.10
mt19937;0.09;0.003714077;0.08
mt19937;0.12;0.003701384;0.11
mt19937;0.13;0.003772686;0.11
mt19937;0.12;0.003794839;0.11
mt19937;0.12;0.003775161;0.10
mt19937;0.12;0.003791913;0.09
mt19937;0.13;0.003790139;0.08
mt19937;0.12;0.003699400;0.10
mt19937;0.12;0.003763519;0.10
mt19937;0.13;0.003816138;0.09
mt19937;0.13;0.003699931;0.12
mt19937;0.12;0.003721000;0.11
mt19937;0.12;0.003703127;0.11
mt19937;0.12;0.003754844;0.10
mt19937;0.09;0.003716392;0.08
mt19937;0.12;0.003819464;0.09
mt19937;0.12;0.003708497;0.10
mt19937;0.12;0.003684422;0.10
mt19937;0.12;0.003788827;0.09
mt19937;0.12;0.003796210;0.08
mt19937;0.12;0.003695302;0.10
mt19937;0.12;0.003732722;0.10
mt19937;0.16;0.003768259;0.13
mt19937;0.11;0.003849380;0.08
mt19937;0.12;0.003794347;0.11
mt19937;0.12;0.003779660;0.11
mt19937;0.12;0.003693970;0.11
mt19937;0.12;0.003738834;0.11
mt19937;0.12;0.003819274;0.11
mt19937;0.12;0.003765434;0.11
mt19937;0.16;0.003794197;0.10
mt19937;0.12;0.003695974;0.11
mt19937;0.12;0.003778929;0.10
mt19937;0.12;0.003735547;0.11
mt19937;0.12;0.003685495;0.09
mt19937;0.13;0.003707755;0.10
mt19937;0.12;0.003695784;0.10
mt19937;0.12;0.003799026;0.11
mt19937;0.15;0.003804977;0.13
mt19937;0.12;0.003818843;0.11
mt19937;0.12;0.003797113;0.10
mt19937;0.12;0.003729846;0.11
mt19937;0.12;0.003701134;0.10
mt19937;0.13;0.003704139;0.10
mt19937;0.12;0.003706023;0.08
mt19937;0.12;0.003827289;0.11
mt19937;0.12;0.003715320;0.11
mt19937;0.12;0.003695253;0.10
mt19937;0.10;0.003713817;0.09
mt19937;0.13;0.003815557;0.08
mt19937;0.12;0.003804977;0.08
mt19937;0.11;0.003837257;0.08
mt19937;0.12;0.003783467;0.10
mt19937;0.12;0.003682819;0.09
mt19937;0.13;0.003683450;0.12
mt19937;0.12;0.003702316;0.10
mt19937;0.12;0.003702886;0.09
mt19937;0.13;0.003793355;0.12
mt19937;0.12;0.003702326;0.10
mt19937;0.12;0.003801981;0.09
mt19937;0.13;0.003822149;0.09
mt19937;0.12;0.003820446;0.08
mt19937;0.12;0.003714818;0.11
mt19937;0.12;0.003823792;0.11
mt19937;0.12;0.003672580;0.09
mt19937;0.14;0.003794167;0.12
mt19937;0.12;0.003726040;0.10
mt19937;0.09;0.003707356;0.08
mt19937;0.13;0.003688329;0.11
mt19937;0.13;0.003790731;0.09
mt19937;0.12;0.003786713;0.08
mt19937;0.12;0.003811339;0.08
mt19937;0.12;0.003809877;0.08
mt19937;0.12;0.003799817;0.11
mt19937;0.12;0.003671698;0.10
mt19937;0.12;0.003779330;0.11
mt19937;0.12;0.003698989;0.10
mt19937;0.12;0.003698228;0.10
mt19937;0.12;0.003791181;0.11
mt19937;0.12;0.003685153;0.11
mt19937_64;0.12;0.003398467;0.10
mt19937_64;0.13;0.003403067;0.09
mt19937_64;0.10;0.003413026;0.09
mt19937_64;0.12;0.003512661;0.09
mt19937_64;0.12;0.003482816;0.09
mt19937_64;0.12;0.003504376;0.09
mt19937_64;0.12;0.003512231;0.09
mt19937_64;0.12;0.003500308;0.09
mt19937_64;0.12;0.003493345;0.09
mt19937_64;0.12;0.003514735;0.10
mt19937_64;0.12;0.003509395;0.10
mt19937_64;0.12;0.003499597;0.10
mt19937_64;0.13;0.003489518;0.10
mt19937_64;0.12;0.003494837;0.10
mt19937_64;0.12;0.003481633;0.10
mt19937_64;0.10;0.003393780;0.09
mt19937_64;0.12;0.003421260;0.08
mt19937_64;0.12;0.003506299;0.10
mt19937_64;0.12;0.003532859;0.10
mt19937_64;0.12;0.003523872;0.10
mt19937_64;0.13;0.003515897;0.11
mt19937_64;0.13;0.003495760;0.10
mt19937_64;0.12;0.003523983;0.10
mt19937_64;0.12;0.003507582;0.11
mt19937_64;0.12;0.003496451;0.09
mt19937_64;0.12;0.003512070;0.09
mt19937_64;0.14;0.003496601;0.11
mt19937_64;0.12;0.003418585;0.09
mt19937_64;0.09;0.003407795;0.08
mt19937_64;0.13;0.003408737;0.09
mt19937_64;0.13;0.003485049;0.10
mt19937_64;0.13;0.003420008;0.09
mt19937_64;0.12;0.003429566;0.09
mt19937_64;0.12;0.003485941;0.11
mt19937_64;0.12;0.003485921;0.10
mt19937_64;0.12;0.003483467;0.09
mt19937_64;0.12;0.003508283;0.09
mt19937_64;0.12;0.003508794;0.09
mt19937_64;0.13;0.003405531;0.09
mt19937_64;0.12;0.003382819;0.09
mt19937_64;0.12;0.003480922;0.09
mt19937_64;0.13;0.003388459;0.09
mt19937_64;0.09;0.003376657;0.08
mt19937_64;0.15;0.003513843;0.12
mt19937_64;0.12;0.003482906;0.09
mt19937_64;0.12;0.003488326;0.09
mt19937_64;0.09;0.003492063;0.08
mt19937_64;0.09;0.003397587;0.08
mt19937_64;0.13;0.003395613;0.09
mt19937_64;0.12;0.003429365;0.10
mt19937_64;0.12;0.003412955;0.08
mt19937_64;0.12;0.003504186;0.09
mt19937_64;0.12;0.003414227;0.09
mt19937_64;0.12;0.003529282;0.09
mt19937_64;0.11;0.003512592;0.09
mt19937_64;0.13;0.003400922;0.10
mt19937_64;0.13;0.003407215;0.09
mt19937_64;0.12;0.003482996;0.09
mt19937_64;0.12;0.003500599;0.09
mt19937_64;0.12;0.003487354;0.09
mt19937_64;0.12;0.003514004;0.09
mt19937_64;0.11;0.003399350;0.09
mt19937_64;0.12;0.003507702;0.09
mt19937_64;0.12;0.003548227;0.09
mt19937_64;0.12;0.003507421;0.09
mt19937_64;0.12;0.003406904;0.10
mt19937_64;0.12;0.003394841;0.09
mt19937_64;0.12;0.003476914;0.09
mt19937_64;0.12;0.003510477;0.09
mt19937_64;0.12;0.003517179;0.09
mt19937_64;0.12;0.003515908;0.09
mt19937_64;0.12;0.003498896;0.11
mt19937_64;0.15;0.003506960;0.09
mt19937_64;0.11;0.003520727;0.09
mt19937_64;0.12;0.003489889;0.09
mt19937_64;0.12;0.003500568;0.09
mt19937_64;0.12;0.003494137;0.10
mt19937_64;0.12;0.003507622;0.09
mt19937_64;0.12;0.003379353;0.09
mt19937_64;0.12;0.003503805;0.09
mt19937_64;0.12;0.003532218;0.09
mt19937_64;0.12;0.003519164;0.09
mt19937_64;0.12;0.003509956;0.09
mt19937_64;0.12;0.003511790;0.11
mt19937_64;0.12;0.003504476;0.09
mt19937_64;0.36;0.012627667;0.30
mt19937_64;0.12;0.003395142;0.08
mt19937_64;0.12;0.003480071;0.09
mt19937_64;0.13;0.003395934;0.09
mt19937_64;0.13;0.003413115;0.09
mt19937_64;0.10;0.003390463;0.08
mt19937_64;0.12;0.003403878;0.08
mt19937_64;0.12;0.003385865;0.09
mt19937_64;0.12;0.003405752;0.08
mt19937_64;0.12;0.003391866;0.09
mt19937_64;0.12;0.003415660;0.09
mt19937_64;0.12;0.003508944;0.09
mt19937_64;0.13;0.003425789;0.10
mt19937_64;0.13;0.003410100;0.09
mt19937_64;0.12;0.003428234;0.10
mt11213b;0.11;0.002811101;0.10
mt11213b;0.09;0.002794249;0.06
mt11213b;0.09;0.002889457;0.06
mt11213b;0.09;0.002893865;0.06
mt11213b;0.09;0.002818004;0.07
mt11213b;0.09;0.002943237;0.08
mt11213b;0.09;0.002917700;0.07
mt11213b;0.10;0.002898043;0.06
mt11213b;0.10;0.002908453;0.07
mt11213b;0.09;0.002892743;0.07
mt11213b;0.09;0.002909905;0.07
mt11213b;0.09;0.002821751;0.08
mt11213b;0.07;0.002820990;0.06
mt11213b;0.10;0.002801173;0.06
mt11213b;0.10;0.002804589;0.06
mt11213b;0.09;0.002878978;0.06
mt11213b;0.09;0.002822172;0.08
mt11213b;0.10;0.002818896;0.07
mt11213b;0.10;0.002813596;0.06
mt11213b;0.10;0.002837951;0.06
mt11213b;0.09;0.002819537;0.07
mt11213b;0.09;0.002919623;0.07
mt11213b;0.11;0.002929462;0.10
mt11213b;0.10;0.002802775;0.06
mt11213b;0.10;0.002813805;0.07
mt11213b;0.09;0.002884868;0.08
mt11213b;0.10;0.002878657;0.07
mt11213b;0.09;0.002818715;0.06
mt11213b;0.09;0.002821941;0.06
mt11213b;0.12;0.002793628;0.11
mt11213b;0.10;0.002812564;0.06
mt11213b;0.10;0.002852859;0.06
mt11213b;0.10;0.002829475;0.07
mt11213b;0.09;0.002813826;0.06
mt11213b;0.10;0.002810359;0.06
mt11213b;0.09;0.002822862;0.07
mt11213b;0.09;0.002928320;0.08
mt11213b;0.14;0.002845625;0.08
mt11213b;0.09;0.002921598;0.07
mt11213b;0.09;0.002815870;0.06
mt11213b;0.09;0.002905468;0.07
mt11213b;0.10;0.002914444;0.09
mt11213b;0.09;0.002890319;0.06
mt11213b;0.09;0.002901199;0.07
mt11213b;0.10;0.002896190;0.07
mt11213b;0.09;0.002797385;0.06
mt11213b;0.09;0.002802114;0.07
mt11213b;0.09;0.002935193;0.06
mt11213b;0.09;0.002808666;0.06
mt11213b;0.09;0.002810920;0.06
mt11213b;0.10;0.002816140;0.06
mt11213b;0.10;0.002817062;0.07
mt11213b;0.09;0.002811752;0.07
mt11213b;0.10;0.002803717;0.07
mt11213b;0.09;0.002826379;0.06
mt11213b;0.11;0.002815539;0.09
mt11213b;0.09;0.002835496;0.07
mt11213b;0.10;0.002805341;0.06
mt11213b;0.09;0.002822783;0.06
mt11213b;0.10;0.002913291;0.09
mt11213b;0.09;0.002807744;0.06
mt11213b;0.10;0.002832641;0.06
mt11213b;0.10;0.002812534;0.07
mt11213b;0.10;0.002813826;0.06
mt11213b;0.09;0.002832662;0.07
mt11213b;0.10;0.002894086;0.07
mt11213b;0.13;0.002836349;0.08
mt11213b;0.09;0.002871373;0.06
mt11213b;0.09;0.002923622;0.08
mt11213b;0.09;0.002828464;0.07
mt11213b;0.09;0.002816571;0.08
mt11213b;0.09;0.002891601;0.06
mt11213b;0.10;0.002900528;0.09
mt11213b;0.11;0.002835196;0.07
mt11213b;0.10;0.002805230;0.06
mt11213b;0.09;0.002817823;0.07
mt11213b;0.09;0.002818755;0.07
mt11213b;0.09;0.002805971;0.08
mt11213b;0.10;0.002883906;0.06
mt11213b;0.09;0.002922058;0.07
mt11213b;0.09;0.002925885;0.07
mt11213b;0.09;0.002900518;0.07
mt11213b;0.10;0.002918522;0.09
mt11213b;0.09;0.002816561;0.07
mt11213b;0.09;0.002808486;0.07
mt11213b;0.09;0.002843862;0.07
mt11213b;0.09;0.002812433;0.07
mt11213b;0.09;0.002821370;0.07
mt11213b;0.09;0.002839364;0.07
mt11213b;0.09;0.002816221;0.08
mt11213b;0.09;0.002859701;0.07
mt11213b;0.09;0.002884598;0.08
mt11213b;0.12;0.002823674;0.10
mt11213b;0.09;0.002906419;0.07
mt11213b;0.09;0.002830486;0.07
mt11213b;0.09;0.002894277;0.06
mt11213b;0.09;0.002907791;0.07
mt11213b;0.11;0.002951964;0.10
mt11213b;0.09;0.002916136;0.08
mt11213b;0.09;0.002897291;0.06
rand;0.46;0.016714360;0.37
rand;0.46;0.016671781;0.36
rand;0.46;0.016783259;0.39
rand;0.42;0.016737925;0.36
rand;0.47;0.016670409;0.39
rand;0.49;0.016692009;0.40
rand;0.45;0.016683192;0.38
rand;0.42;0.016731232;0.36
rand;0.46;0.016745770;0.39
rand;0.43;0.016704412;0.37
rand;0.46;0.016676449;0.39
rand;0.43;0.016658186;0.37
rand;0.46;0.016697609;0.42
rand;0.44;0.015549655;0.34
rand;0.45;0.016764895;0.38
rand;0.42;0.016718218;0.37
rand;0.46;0.016682311;0.39
rand;0.46;0.016761739;0.39
rand;0.45;0.016693632;0.37
rand;0.55;0.016771668;0.42
rand;0.45;0.016773100;0.36
rand;0.45;0.016797527;0.37
rand;0.46;0.016743355;0.38
rand;0.43;0.016728567;0.36
rand;0.45;0.016726773;0.39
rand;0.43;0.016748665;0.35
rand;0.52;0.016714562;0.41
rand;0.41;0.016703701;0.35
rand;0.46;0.016672422;0.39
rand;0.43;0.016775856;0.38
rand;0.43;0.016758383;0.37
rand;0.46;0.016712136;0.36
rand;0.46;0.016704131;0.39
rand;0.49;0.016679966;0.41
rand;0.45;0.016618071;0.37
rand;0.47;0.016754305;0.36
rand;0.45;0.016776927;0.39
rand;0.45;0.016771346;0.39
rand;0.43;0.016788770;0.37
rand;0.47;0.016746882;0.37
rand;0.50;0.016756580;0.43
rand;0.43;0.016783230;0.38
rand;0.43;0.016701917;0.35
rand;0.46;0.016785083;0.39
rand;0.45;0.016751781;0.39
rand;0.42;0.016644030;0.36
rand;0.46;0.016717687;0.39
rand;0.46;0.016753503;0.43
rand;0.44;0.016638489;0.38
rand;0.45;0.016751610;0.37
rand;0.47;0.016823725;0.36
rand;0.46;0.016757401;0.36
rand;0.46;0.016698741;0.39
rand;0.46;0.016697168;0.38
rand;0.48;0.016728006;0.44
rand;0.44;0.016769885;0.38
rand;0.42;0.016766688;0.37
rand;0.46;0.016727505;0.37
rand;0.43;0.016655320;0.36
rand;0.46;0.016687250;0.38
rand;0.42;0.016759836;0.37
rand;0.44;0.016722175;0.37
rand;0.42;0.016597742;0.36
rand;0.45;0.016710183;0.38
rand;0.43;0.016731202;0.36
rand;0.46;0.016764013;0.36
rand;0.46;0.016721163;0.39
rand;0.44;0.016749145;0.34
rand;0.45;0.016743244;0.38
rand;0.43;0.016761208;0.36
rand;0.46;0.016740610;0.36
rand;0.45;0.016762310;0.39
rand;0.43;0.016752181;0.36
rand;0.44;0.016715642;0.37
rand;0.42;0.016634963;0.36
rand;0.46;0.016684225;0.39
rand;0.43;0.016700826;0.36
rand;0.46;0.016676399;0.37
rand;0.45;0.016786555;0.39
rand;0.45;0.016712177;0.36
rand;0.46;0.016688652;0.36
rand;0.45;0.016738977;0.37
rand;0.46;0.015580212;0.35
rand;0.45;0.016739669;0.37
rand;0.43;0.016761549;0.36
rand;0.45;0.016796113;0.43
rand;0.46;0.016675077;0.35
rand;0.45;0.016749937;0.37
rand;0.46;0.016686098;0.38
rand;0.43;0.016702338;0.36
rand;0.45;0.016699963;0.39
rand;0.42;0.016736221;0.37
rand;0.46;0.016730871;0.45
rand;0.47;0.016754476;0.37
rand;0.45;0.016682752;0.36
rand;0.46;0.016705915;0.37
rand;0.45;0.016711055;0.37
