engine,pkg,cpu
ranlux48_base,0.27,0.006051482
ranlux48_base,0.27,0.006148314
ranlux48_base,0.27,0.006172268
ranlux48_base,0.31,0.006377593
ranlux48_base,0.27,0.006352726
ranlux48_base,0.35,0.006333530
ranlux48_base,0.25,0.006309444
ranlux48_base,0.25,0.006092900
ranlux48_base,0.26,0.005998743
ranlux48_base,0.25,0.006118698
ranlux48_base,0.29,0.006151800
ranlux48_base,0.29,0.006382221
ranlux48_base,0.25,0.006061431
ranlux48_base,0.25,0.006078653
ranlux48_base,0.25,0.006067292
ranlux48_base,0.25,0.006054007
ranlux48_base,0.27,0.006222091
ranlux48_base,0.29,0.006030643
ranlux48_base,0.32,0.006220068
ranlux48_base,0.26,0.006096847
ranlux48_base,0.33,0.006235556
ranlux48_base,0.33,0.006223604
ranlux48_base,0.32,0.006205600
ranlux48_base,0.28,0.006058235
ranlux48_base,0.26,0.006413659
ranlux48_base,0.27,0.006250385
ranlux48_base,0.27,0.006570884
ranlux48_base,0.33,0.007569473
ranlux48_base,0.26,0.006377302
ranlux48_base,0.26,0.006105313
ranlux48_base,0.24,0.006104431
ranlux48_base,0.25,0.006318723
ranlux48_base,0.25,0.006396828
ranlux48_base,0.29,0.006266334
ranlux48_base,0.29,0.006293145
ranlux48_base,0.25,0.006008311
ranlux48_base,0.25,0.006310677
ranlux48_base,0.25,0.005992953
ranlux48_base,0.26,0.006176596
ranlux48_base,0.33,0.006237280
ranlux48_base,0.32,0.006681491
ranlux48_base,0.31,0.006380909
ranlux48_base,0.26,0.006155998
ranlux48_base,0.25,0.006111504
ranlux48_base,0.30,0.006229355
ranlux48_base,0.30,0.006126372
ranlux24,2.17,0.048430462
ranlux24,2.02,0.047944774
ranlux24,2.04,0.049252130
ranlux24,1.95,0.047443416
ranlux24,2.02,0.049067445
ranlux24,2.00,0.048201915
ranlux24,1.97,0.048300609
ranlux24,1.96,0.047588788
ranlux24,2.02,0.047988435
ranlux24,2.07,0.048322330
ranlux24,1.99,0.048016218
ranlux24,2.06,0.049018222
ranlux24,1.93,0.047532563
ranlux24,2.00,0.047371462
ranlux24,2.04,0.048560746
ranlux24,2.01,0.047850126
ranlux24,1.98,0.048148725
ranlux24,2.13,0.047614707
ranlux24,1.98,0.047760620
ranlux24,1.97,0.047919868
ranlux24,1.97,0.048107007
ranlux24,2.01,0.047908095
ranlux24,1.99,0.047285219
ranlux24,1.99,0.047518606
ranlux24,1.96,0.048558663
ranlux24,2.00,0.047466389
ranlux24,2.07,0.047684477
ranlux24,2.04,0.049049170
ranlux24,1.98,0.048583890
ranlux24,1.99,0.048103971
ranlux24,1.96,0.047060700
ranlux24,1.97,0.046945915
ranlux24,2.00,0.047442504
ranlux24,1.94,0.047077732
ranlux24,2.02,0.046916079
ranlux24,2.08,0.047080938
ranlux24,1.97,0.048577127
ranlux24,2.02,0.047328320
ranlux24,2.07,0.048123789
ranlux24,2.08,0.048380609
ranlux24,1.95,0.047529978
ranlux24,1.96,0.046733939
ranlux24,1.99,0.048038610
ranlux24,2.01,0.048092590
ranlux24,2.06,0.048322711
ranlux24,2.01,0.047988535
ranlux24,2.01,0.048679288
ranlux24,2.03,0.048424962
ranlux24,1.90,0.046672473
ranlux24,1.96,0.046973817
ranlux24,2.00,0.047810263
ranlux24,2.06,0.048214368
ranlux24,2.06,0.048371121
ranlux24,2.04,0.048083613
ranlux24,1.98,0.048063266
ranlux24,2.02,0.049065420
ranlux24,1.95,0.047604347
ranlux24,2.02,0.047771730
ranlux24,1.97,0.047511133
ranlux24,1.99,0.047980781
ranlux24,1.98,0.047732176
ranlux24,2.16,0.047308423
ranlux24,1.98,0.048406728
ranlux24,2.00,0.047707249
ranlux24,1.97,0.048091418
ranlux24,2.00,0.048058146
ranlux24,1.98,0.048228435
ranlux24,2.01,0.047945565
ranlux24,1.94,0.047513717
ranlux24,2.00,0.048304647
ranlux24,2.13,0.048522685
ranlux24,1.96,0.046953850
ranlux24,1.98,0.048192758
ranlux24,2.02,0.049417390
ranlux24,1.99,0.047907434
ranlux24,1.97,0.047483541
ranlux24,1.95,0.047238853
ranlux24,1.97,0.047492938
ranlux24,2.03,0.047406216
ranlux24,2.02,0.047408781
ranlux24,1.99,0.048125662
ranlux24,2.02,0.048568862
ranlux24,1.94,0.047207976
ranlux24,2.09,0.049219639
ranlux24,2.02,0.049268972
ranlux24,2.00,0.047742836
ranlux24,1.95,0.046488258
ranlux24,2.06,0.046846499
ranlux24,2.06,0.048752805
ranlux24,2.06,0.047963559
ranlux24,2.01,0.048728871
ranlux24,2.01,0.047633391
ranlux24,2.02,0.048334293
ranlux24,2.05,0.048528837
ranlux24,2.02,0.047821163
ranlux24,2.00,0.048238714
ranlux24,2.10,0.048045613
ranlux24,1.98,0.048126834
ranlux24,1.98,0.048830681
ranlux24,2.02,0.047904328
ranlux48,7.18,0.172143077
ranlux48,6.69,0.169960283
ranlux48,6.39,0.170182589
ranlux48,6.25,0.167096876
ranlux48,6.43,0.169929225
ranlux48,6.30,0.169063204
ranlux48,6.45,0.169089674
ranlux48,6.34,0.168764867
ranlux48,6.06,0.168141570
ranlux48,6.08,0.168141930
ranlux48,6.31,0.166967974
ranlux48,6.76,0.171430614
ranlux48,6.56,0.169938472
ranlux48,6.59,0.169237731
ranlux48,6.23,0.168707719
ranlux48,6.04,0.167973065
ranlux48,6.24,0.167719430
ranlux48,6.41,0.168775225
ranlux48,6.42,0.168828817
ranlux48,6.25,0.168102517
ranlux48,5.99,0.167870914
ranlux48,6.04,0.168491695
ranlux48,6.15,0.168495713
ranlux48,6.19,0.168545956
ranlux48,6.19,0.168548221
ranlux48,6.21,0.168146770
ranlux48,6.28,0.168500942
ranlux48,6.17,0.168585962
ranlux48,6.34,0.169044089
ranlux48,6.61,0.169382332
ranlux48,6.74,0.169405766
ranlux48,6.29,0.168734259
ranlux48,6.09,0.168063945
ranlux48,6.06,0.168211341
ranlux48,6.39,0.169567828
ranlux48,6.40,0.167617700
ranlux48,6.40,0.169303224
ranlux48,6.24,0.167104650
ranlux48,6.46,0.170584982
ranlux48,6.50,0.171608608
ranlux48,6.43,0.169790946
ranlux48,6.16,0.169000778
ranlux48,6.30,0.168561095
ranlux48,6.26,0.169274810
ranlux48,6.39,0.171339804
ranlux48,6.32,0.168623021
ranlux48,6.25,0.167823295
ranlux48,6.38,0.173969755
ranlux48,6.59,0.166943288
ranlux48,6.39,0.166192584
ranlux48,6.31,0.169142854
ranlux48,6.59,0.168797687
ranlux48,6.44,0.170492048
ranlux48,6.28,0.168892275
ranlux48,6.81,0.169883279
ranlux48,6.39,0.171021839
ranlux48,6.66,0.169023660
ranlux48,6.44,0.166651443
ranlux48,6.33,0.166395653
ranlux48,6.53,0.170619777
ranlux48,6.22,0.168812516
ranlux48,6.36,0.169745431
ranlux48,7.38,0.168990368
ranlux48,6.43,0.166610376
ranlux48,6.46,0.168787659
ranlux48,6.57,0.170872480
ranlux48,6.77,0.169584189
ranlux48,6.74,0.170830561
ranlux48,6.54,0.168005555
ranlux48,6.63,0.171238575
ranlux48,6.40,0.168826161
ranlux48,6.22,0.168211631
ranlux48,6.06,0.167878719
ranlux48,6.33,0.170521483
ranlux48,6.47,0.168427095
ranlux48,6.38,0.170212735
ranlux48,6.75,0.168888548
ranlux48,6.85,0.170284259
ranlux48,6.36,0.169393152
ranlux48,6.35,0.168697260
ranlux48,6.40,0.166455385
ranlux48,6.27,0.165817442
ranlux48,6.36,0.170937130
ranlux48,6.20,0.168400134
ranlux48,6.37,0.167408599
ranlux48,6.60,0.171309026
ranlux48,6.33,0.169429370
ranlux48,6.19,0.168468342
ranlux48,6.45,0.167164773
ranlux48,6.33,0.167604795
ranlux48,6.15,0.169476848
ranlux48,6.48,0.166348105
ranlux48,6.37,0.170765269
ranlux48,6.44,0.169001128
ranlux48,6.29,0.166415281
ranlux48,6.38,0.170251739
ranlux48,6.52,0.169102007
ranlux48,6.85,0.169230888
ranlux48,6.48,0.169034441
ranlux48,6.15,0.168447192
xoroshiro128+,0.08,0.002386015
xoroshiro128+,0.11,0.002237185
xoroshiro128+,0.11,0.002054143
xoroshiro128+,0.10,0.002083148
xoroshiro128+,0.13,0.002968193
xoroshiro128+,0.09,0.002212300
xoroshiro128+,0.10,0.002261972
xoroshiro128+,0.09,0.002112142
xoroshiro128+,0.09,0.002115778
xoroshiro128+,0.09,0.002412523
xoroshiro128+,0.08,0.002233769
xoroshiro128+,0.10,0.002146847
xoroshiro128+,0.08,0.002323738
xoroshiro128+,0.09,0.002098096
xoroshiro128+,0.13,0.002398488
xoroshiro128+,0.15,0.002425448
xoroshiro128+,0.08,0.002112292
xoroshiro128+,0.09,0.002137890
xoroshiro128+,0.08,0.002461485
xoroshiro128+,0.13,0.002240783
xoroshiro128+,0.10,0.002296286
xoroshiro128+,0.14,0.002371357
xoroshiro128+,0.09,0.002067558
xoroshiro128+,0.09,0.002086023
xoroshiro128+,0.09,0.002530033
xoroshiro128+,0.11,0.002295846
xoroshiro128+,0.09,0.002099267
xoroshiro128+,0.09,0.002082547
xoroshiro128+,0.09,0.002457097
xoroshiro128+,0.09,0.002230483
xoroshiro128+,0.16,0.002372078
xoroshiro128+,0.08,0.002071115
xoroshiro128+,0.09,0.002184317
xoroshiro128+,0.13,0.002399269
xoroshiro128+,0.08,0.002269215
xoroshiro128+,0.14,0.003148832
xoroshiro128+,0.09,0.002302769
xoroshiro128+,0.08,0.002119987
xoroshiro128+,0.09,0.002411462
xoroshiro128+,0.08,0.002256041
xoroshiro128+,0.10,0.002204515
xoroshiro128+,0.09,0.002276850
xoroshiro128+,0.15,0.002278903
xoroshiro128+,0.14,0.002397957
xoroshiro128+,0.09,0.002289935
xoroshiro128+,0.09,0.002226656
xoroshiro128+,0.09,0.002098215
xoroshiro128+,0.09,0.002098146
xoroshiro128+,0.13,0.002230143
xoroshiro128+,0.14,0.003255601
xoroshiro128+,0.09,0.002144092
xoroshiro128+,0.09,0.002095049
xoroshiro128+,0.09,0.002101341
xoroshiro128+,0.12,0.002607809
xoroshiro128+,0.09,0.002288211
xoroshiro128+,0.08,0.002266611
xoroshiro128+,0.09,0.002110218
xoroshiro128+,0.09,0.002172535
xoroshiro128+,0.13,0.002384281
xoroshiro128+,0.09,0.002299973
xoroshiro128+,0.09,0.002327495
xoroshiro128+,0.13,0.002100681
xoroshiro128+,0.08,0.002277321
xoroshiro128+,0.13,0.002408737
xoroshiro128+,0.14,0.002337313
xoroshiro128+,0.08,0.002161845
xoroshiro128+,0.09,0.002115248
xoroshiro128+,0.09,0.002396104
xoroshiro128+,0.08,0.002243818
xoroshiro128+,0.09,0.002334027
xoroshiro128+,0.09,0.002090672
xoroshiro128+,0.08,0.002120607
xoroshiro128+,0.13,0.002443612
xoroshiro128+,0.09,0.002325171
xoroshiro128+,0.09,0.002211848
xoroshiro128+,0.09,0.002085522
xoroshiro128+,0.09,0.002120698
xoroshiro128+,0.09,0.002398738
xoroshiro128+,0.13,0.002295175
xoroshiro128+,0.12,0.002344446
xoroshiro128+,0.09,0.002112242
xoroshiro128+,0.09,0.002119385
xoroshiro128+,0.10,0.002429155
xoroshiro128+,0.15,0.002313088
xoroshiro128+,0.10,0.002284915
xoroshiro128+,0.09,0.002125907
xoroshiro128+,0.08,0.002353653
xoroshiro128+,0.10,0.002477766
xoroshiro128+,0.09,0.002278954
xoroshiro128+,0.11,0.002158568
xoroshiro128+,0.09,0.002107103
xoroshiro128+,0.08,0.002109738
xoroshiro128+,0.08,0.002385523
xoroshiro128+,0.08,0.002256391
xoroshiro128+,0.14,0.002688300
xoroshiro128+,0.11,0.002160903
xoroshiro128+,0.09,0.002092896
xoroshiro128+,0.08,0.002100990
xoroshiro128+,0.08,0.002376938
xoroshiro128+,0.08,0.002280096
xoshiro256+,0.09,0.002275166
xoshiro256+,0.08,0.002194687
xoshiro256+,0.09,0.002067028
xoshiro256+,0.13,0.002352662
xoshiro256+,0.09,0.002232987
xoshiro256+,0.19,0.003848911
xoshiro256+,0.13,0.003072348
xoshiro256+,0.09,0.002055816
xoshiro256+,0.08,0.002084771
xoshiro256+,0.09,0.002361829
xoshiro256+,0.14,0.002287319
xoshiro256+,0.15,0.002257544
xoshiro256+,0.09,0.002061186
xoshiro256+,0.08,0.002145223
xoshiro256+,0.12,0.002795571
xoshiro256+,0.15,0.002221306
xoshiro256+,0.09,0.002066496
xoshiro256+,0.10,0.002251623
xoshiro256+,0.09,0.002365606
xoshiro256+,0.09,0.002055656
xoshiro256+,0.09,0.002299593
xoshiro256+,0.10,0.002173297
xoshiro256+,0.12,0.002122311
xoshiro256+,0.10,0.002051067
xoshiro256+,0.09,0.002081414
xoshiro256+,0.09,0.002111661
xoshiro256+,0.08,0.002354906
xoshiro256+,0.10,0.002363492
xoshiro256+,0.08,0.002291417
xoshiro256+,0.09,0.002091012
xoshiro256+,0.08,0.002334629
xoshiro256+,0.13,0.002273443
xoshiro256+,0.10,0.002123122
xoshiro256+,0.09,0.002050606
xoshiro256+,0.08,0.002255420
xoshiro256+,0.09,0.002327355
xoshiro256+,0.08,0.002216898
xoshiro256+,0.15,0.002982049
xoshiro256+,0.09,0.002164530
xoshiro256+,0.09,0.002083518
xoshiro256+,0.08,0.002071445
xoshiro256+,0.08,0.002227808
xoshiro256+,0.09,0.002241794
xoshiro256+,0.15,0.002620763
xoshiro256+,0.08,0.002058772
xoshiro256+,0.09,0.002064663
xoshiro256+,0.09,0.002358883
xoshiro256+,0.09,0.002210165
xoshiro256+,0.09,0.002338054
xoshiro256+,0.09,0.002059072
xoshiro256+,0.08,0.002077918
xoshiro256+,0.13,0.002377599
xoshiro256+,0.08,0.002240211
xoshiro256+,0.09,0.002155353
xoshiro256+,0.09,0.002066877
xoshiro256+,0.09,0.002066918
xoshiro256+,0.08,0.002510327
xoshiro256+,0.10,0.002249539
xoshiro256+,0.08,0.002170832
xoshiro256+,0.08,0.002053331
xoshiro256+,0.14,0.002090181
xoshiro256+,0.15,0.002140074
xoshiro256+,0.09,0.002358312
xoshiro256+,0.09,0.002273775
xoshiro256+,0.13,0.002259046
xoshiro256+,0.08,0.002079370
xoshiro256+,0.09,0.002153118
xoshiro256+,0.10,0.002261952
xoshiro256+,0.09,0.002242465
xoshiro256+,0.08,0.002127210
xoshiro256+,0.09,0.002447068
xoshiro256+,0.08,0.002617447
xoshiro256+,0.12,0.003161746
xoshiro256+,0.10,0.002145404
xoshiro256+,0.09,0.002149141
xoshiro256+,0.09,0.002065365
xoshiro256+,0.09,0.002083468
xoshiro256+,0.12,0.002346120
xoshiro256+,0.09,0.002380363
xoshiro256+,0.14,0.002251162
xoshiro256+,0.09,0.002219954
xoshiro256+,0.09,0.002069762
xoshiro256+,0.09,0.002062498
xoshiro256+,0.14,0.002349526
xoshiro256+,0.10,0.002268033
xoshiro256+,0.09,0.002283493
xoshiro256+,0.09,0.002041940
xoshiro256+,0.08,0.002323758
xoshiro256+,0.08,0.002220775
xoshiro256+,0.14,0.002501761
xoshiro256+,0.09,0.002290575
xoshiro256+,0.09,0.002068610
xoshiro256+,0.13,0.002291016
xoshiro256+,0.09,0.002126058
xoshiro256+,0.10,0.002298911
xoshiro256+,0.09,0.002138340
xoshiro256+,0.08,0.002247926
xoshiro256+,0.13,0.002264357
xoshiro256+,0.10,0.002223650
xoshiro256+,0.11,0.002041620
