engine;pkg;cpu;sleep
mt11213b;0.34;0.062109142;0.26
mt11213b;0.33;0.062508452;0.24
mt11213b;0.30;0.062154257;0.24
mt11213b;0.33;0.061730211;0.25
mt11213b;0.34;0.062358942;0.25
mt11213b;0.33;0.062416449;0.25
mt11213b;0.33;0.062094254;0.24
mt11213b;0.35;0.061993495;0.25
mt11213b;0.33;0.062126525;0.24
mt11213b;0.31;0.062039522;0.25
mt11213b;0.33;0.061988897;0.24
mt11213b;0.33;0.062368820;0.25
mt11213b;0.34;0.062294140;0.28
mt11213b;0.28;0.062261619;0.25
mt11213b;0.33;0.062484718;0.26
mt11213b;0.33;0.062110225;0.28
mt11213b;0.34;0.062045944;0.26
mt11213b;0.33;0.062452327;0.26
mt11213b;0.29;0.062361586;0.25
rand;3.95;0.796065168;3.04
rand;5.53;1.131527244;4.37
rand;5.94;1.128581412;4.38
rand;5.54;1.127117393;4.59
rand;5.97;1.130050090;4.35
rand;5.98;1.129297156;4.33
rand;5.49;1.126524950;4.43
rand;5.92;1.134726733;4.34
rand;5.50;1.126951070;4.57
rand;6.01;1.128214032;4.31
rand;5.68;1.130237963;4.38
rand;5.50;1.126180592;4.38
rand;5.79;1.129145080;4.31
rand;5.54;1.129777097;4.50
rand;5.88;1.127644332;4.37
rand;5.50;1.127407086;4.56
rand;6.11;1.129557855;4.37
rand;6.00;1.127974472;4.40
rand;5.49;1.127579470;4.54
rand;5.96;1.127170322;4.36
rand;5.53;1.128818627;4.55
rand;6.07;1.128963510;4.50
rand;5.96;1.127892047;4.38
rand;5.67;1.127077237;4.46
rand;5.95;1.126951421;4.35
rand;5.51;1.126207093;4.52
rand;5.86;1.127295096;4.28
rand;5.48;1.127618924;4.54
rand;5.99;1.128280597;4.38
rand;6.12;1.138363582;4.38
rand;5.51;1.127551066;4.49
rand;5.89;1.130959457;4.27
rand;5.54;1.131334290;4.62
rand;5.99;1.130703382;4.38
rand;6.05;1.139216200;4.39
rand;5.50;1.127613748;4.42
rand;6.02;1.128100382;4.59
rand;5.44;1.127074375;4.51
rand;6.01;1.127400007;4.82
rand;5.97;1.135010631;4.33
rand;5.52;1.128704196;4.49
rand;5.86;1.127255525;4.33
rand;5.37;1.126132205;4.41
rand;5.98;1.127020173;4.31
rand;4.86;0.937409267;3.55
rand;5.41;1.126029442;4.48
rand;5.89;1.127611844;4.30
rand;5.61;1.127316710;4.33
rand;5.39;1.128743249;4.34
rand;5.62;1.128485295;4.30
rand;5.46;1.128507316;4.48
rand;5.89;1.129803651;4.30
rand;5.47;1.130482055;4.54
rand;6.08;1.131039883;4.35
rand;5.84;1.127428900;4.33
rand;5.44;1.126572302;4.50
rand;5.88;1.127780011;4.32
rand;5.50;1.130120667;4.52
rand;6.05;1.127871242;4.38
rand;5.99;1.127320367;4.36
rand;5.51;1.127573632;4.39
rand;5.86;1.127973374;4.38
rand;5.46;1.128162418;4.53
rand;6.01;1.126691817;4.26
rand;5.67;1.126305892;4.30
rand;5.45;1.126161441;4.32
rand;5.76;1.134797681;4.36
rand;5.44;1.128347817;4.43
rand;5.97;1.127495926;4.29
rand;5.53;1.127809005;4.65
rand;5.20;0.951739613;3.65
rand;5.35;1.127203267;4.41
rand;5.50;1.127266917;4.69
rand;5.24;0.968973162;3.71
rand;5.53;1.131546274;4.44
rand;4.52;0.870664614;3.36
rand;5.50;1.127042996;4.40
rand;4.54;0.853316970;3.81
rand;5.53;1.129720295;4.47
rand;5.87;1.134633383;4.37
rand;5.57;1.130807186;4.59
rand;6.10;1.132727693;4.48
rand;6.06;1.139327149;4.34
rand;5.50;1.131081652;4.43
rand;5.89;1.128602364;4.30
rand;5.56;1.130377519;4.62
rand;5.48;1.013954508;3.86
rand;5.50;1.128499682;4.40
rand;5.36;0.997023056;4.23
rand;5.57;1.127282826;4.40
rand;5.52;1.127787128;4.61
rand;5.73;1.073786832;4.18
rand;5.49;1.128841649;4.59
rand;5.98;1.128112229;4.28
rand;5.87;1.129393104;4.34
rand;5.53;1.127433043;4.36
